REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	SITE MANAGER	JASON DVORAK	78759MDYNT11705	3M CO - AUSTIN RESEARCH BOULEVARD SITE	11705 RESEARCH BLVD	AUSTIN	TRAVIS	TX	78759	3M CO - AUSTIN RESEARCH BOULEVARD SITE	11705 RESEARCH BLVD	AUSTIN	TX		78759	YES	NO	NO	NO	MICHAEL D. GARCIA, P.E., CSP	5129841800	3825	3661						334515						30.419577	-97.746551	112559018								3M CO	006173082	NO		
2011	PRESIDENT	DONALD JONES	76427RMRNNHWY38	AERO-MARINE ENGINEERING INC	708 W DEMPSEY ST ( HWY 380 W)	BRYSON	JACK	TX	76427	AERO-MARINE ENGINEERING INC	PO BOX 189	BRYSON	TX		76427	YES	NO	NO	NO	DONALD W. JONES	9403923333	3479							332812						33.1575	-98.399444	626441869										NO	DJONES@AME-TECHNICOAT.COM	
2011	SITE SUPERINTENDENT	JAUMING CHEN	77641THYLDSAVAN	AFTON CHEMICAL ADDITIVES CORP	4245 SAVANNAH AVE	PORT ARTHUR	JEFFERSON	TX	77640	AFTON CHEMICAL ADDITIVES CORP	4245 SAVANNAH AVE	PORT ARTHUR	TX		77640	YES	NO	NO	NO	JAUMING CHEN	4099890602	2869							325199						29.903487	-93.967033	114394674								AFTON CHEMICAL CORP	053969234	NO	JAUMING.CHEN@AFTONCHEMICAL.COM	
2011	ENVIRONMENTAL MANAGER	ROGER JOHNSON	77501MBLMN2001J	AGRIFOS FERTILIZER LLC	2001 JACKSON RD	PASADENA	HARRIS	TX	77506	AGRIFOS FERTILIZER LLC	PO BOX 3447	PASADENA	TX		77501	YES	NO	NO	NO	ROGER JOHNSON	7139205362	2874	2819						325311	325188					29.739722	-95.197222	938868254				TX0007285				AGRIFOS FERTILIZER LLC		NO	RJOHNSON@AGRIFOS.COM	
2011	ENVIRONMENTAL MANAGER	ROGER JOHNSON	77501MBLMN2001J	AGRIFOS FERTILIZER LLC	2001 JACKSON RD	PASADENA	HARRIS	TX	77506	AGRIFOS FERTILIZER LLC	PO BOX 3447	PASADENA	TX		77501	YES	NO	NO	NO	ROGER JOHNSON	7139205362	2874	2819						325311	325188					29.739722	-95.197222	938868254				TX0007285				AGRIFOS FERTILIZER LLC		NO	RJOHNSON@AGRIFOS.COM	
2011	ENVIRONMENTAL MANAGER	ROGER JOHNSON	77501MBLMN2001J	AGRIFOS FERTILIZER LLC	2001 JACKSON RD	PASADENA	HARRIS	TX	77506	AGRIFOS FERTILIZER LLC	PO BOX 3447	PASADENA	TX		77501	YES	NO	NO	NO	ROGER JOHNSON	7139205362	2874	2819						325311	325188					29.739722	-95.197222	938868254				TX0007285				AGRIFOS FERTILIZER LLC		NO	RJOHNSON@AGRIFOS.COM	
2011	ENVIRONMENTAL MANAGER	ROGER JOHNSON	77501MBLMN2001J	AGRIFOS FERTILIZER LLC	2001 JACKSON RD	PASADENA	HARRIS	TX	77506	AGRIFOS FERTILIZER LLC	PO BOX 3447	PASADENA	TX		77501	YES	NO	NO	NO	ROGER JOHNSON	7139205362	2874	2819						325311	325188					29.739722	-95.197222	938868254				TX0007285				AGRIFOS FERTILIZER LLC		NO	RJOHNSON@AGRIFOS.COM	
2011	ENVIRONMENTAL MANAGER	ROGER JOHNSON	77501MBLMN2001J	AGRIFOS FERTILIZER LLC	2001 JACKSON RD	PASADENA	HARRIS	TX	77506	AGRIFOS FERTILIZER LLC	PO BOX 3447	PASADENA	TX		77501	YES	NO	NO	NO	ROGER JOHNSON	7139205362	2874	2819						325311	325188					29.739722	-95.197222	938868254				TX0007285				AGRIFOS FERTILIZER LLC		NO	RJOHNSON@AGRIFOS.COM	
2011	ENVIRONMENTAL MANAGER	ROGER JOHNSON	77501MBLMN2001J	AGRIFOS FERTILIZER LLC	2001 JACKSON RD	PASADENA	HARRIS	TX	77506	AGRIFOS FERTILIZER LLC	PO BOX 3447	PASADENA	TX		77501	YES	NO	NO	NO	ROGER JOHNSON	7139205362	2874	2819						325311	325188					29.739722	-95.197222	938868254				TX0007285				AGRIFOS FERTILIZER LLC		NO	RJOHNSON@AGRIFOS.COM	
2011	ENVIRONMENTAL MANAGER	ROGER JOHNSON	77501MBLMN2001J	AGRIFOS FERTILIZER LLC	2001 JACKSON RD	PASADENA	HARRIS	TX	77506	AGRIFOS FERTILIZER LLC	PO BOX 3447	PASADENA	TX		77501	YES	NO	NO	NO	ROGER JOHNSON	7139205362	2874	2819						325311	325188					29.739722	-95.197222	938868254				TX0007285				AGRIFOS FERTILIZER LLC		NO	RJOHNSON@AGRIFOS.COM	
2011	PLANT MANAGER	MARYGRACE BRIDGES	79008CMNCMFMROA	AGRIUM US INC	F M RD 1551	BORGER	HUTCHINSON	TX	790085067	AGRIUM US INC	PO BOX 5067	BORGER	TX		790085067	YES	NO	NO	NO	MARY GRACE BRIDGES	8064680605	2873							325311						35.644722	-101.425278	009062316								AGRIUM INC	249568056	NO	MG.BRIDGES@AGRIUM.COM	
2011	PLANT MANAGER	MARYGRACE BRIDGES	79008CMNCMFMROA	AGRIUM US INC	F M RD 1551	BORGER	HUTCHINSON	TX	790085067	AGRIUM US INC	PO BOX 5067	BORGER	TX		790085067	YES	NO	NO	NO	MARY GRACE BRIDGES	8064680605	2873							325311						35.644722	-101.425278	009062316								AGRIUM INC	249568056	NO	MG.BRIDGES@AGRIUM.COM	
2011	PLANT MANAGER	MARYGRACE BRIDGES	79008CMNCMFMROA	AGRIUM US INC	F M RD 1551	BORGER	HUTCHINSON	TX	790085067	AGRIUM US INC	PO BOX 5067	BORGER	TX		790085067	YES	NO	NO	NO	MARY GRACE BRIDGES	8064680605	2873							325311						35.644722	-101.425278	009062316								AGRIUM INC	249568056	NO	MG.BRIDGES@AGRIUM.COM	
2011	PLANT MANAGER	MARYGRACE BRIDGES	79008CMNCMFMROA	AGRIUM US INC	F M RD 1551	BORGER	HUTCHINSON	TX	790085067	AGRIUM US INC	PO BOX 5067	BORGER	TX		790085067	YES	NO	NO	NO	MARY GRACE BRIDGES	8064680605	2873							325311						35.644722	-101.425278	009062316								AGRIUM INC	249568056	NO	MG.BRIDGES@AGRIUM.COM	
2011	PLANT MANAGER	MARYGRACE BRIDGES	79008CMNCMFMROA	AGRIUM US INC	F M RD 1551	BORGER	HUTCHINSON	TX	790085067	AGRIUM US INC	PO BOX 5067	BORGER	TX		790085067	YES	NO	NO	NO	MARY GRACE BRIDGES	8064680605	2873							325311						35.644722	-101.425278	009062316								AGRIUM INC	249568056	NO	MG.BRIDGES@AGRIUM.COM	
2011	PLANT MANAGER	MARYGRACE BRIDGES	79008CMNCMFMROA	AGRIUM US INC	F M RD 1551	BORGER	HUTCHINSON	TX	790085067	AGRIUM US INC	PO BOX 5067	BORGER	TX		790085067	YES	NO	NO	NO	MARY GRACE BRIDGES	8064680605	2873							325311						35.644722	-101.425278	009062316								AGRIUM INC	249568056	NO	MG.BRIDGES@AGRIUM.COM	
2011	PLANT MANAGER	MARYGRACE BRIDGES	79008CMNCMFMROA	AGRIUM US INC	F M RD 1551	BORGER	HUTCHINSON	TX	790085067	AGRIUM US INC	PO BOX 5067	BORGER	TX		790085067	YES	NO	NO	NO	MARY GRACE BRIDGES	8064680605	2873							325311						35.644722	-101.425278	009062316								AGRIUM INC	249568056	NO	MG.BRIDGES@AGRIUM.COM	
2011	PLANT MANAGER	MARYGRACE BRIDGES	79008CMNCMFMROA	AGRIUM US INC	F M RD 1551	BORGER	HUTCHINSON	TX	790085067	AGRIUM US INC	PO BOX 5067	BORGER	TX		790085067	YES	NO	NO	NO	MARY GRACE BRIDGES	8064680605	2873							325311						35.644722	-101.425278	009062316								AGRIUM INC	249568056	NO	MG.BRIDGES@AGRIUM.COM	
2011	PLANT MANAGER	MARYGRACE BRIDGES	79008CMNCMFMROA	AGRIUM US INC	F M RD 1551	BORGER	HUTCHINSON	TX	790085067	AGRIUM US INC	PO BOX 5067	BORGER	TX		790085067	YES	NO	NO	NO	MARY GRACE BRIDGES	8064680605	2873							325311						35.644722	-101.425278	009062316								AGRIUM INC	249568056	NO	MG.BRIDGES@AGRIUM.COM	
2011	PRODUCTION MANAGER	ROBERT TORRES	75603RLQDMOFFCA	AIR LIQUIDE - LONGVIEW POX	2292 CALLAHAN RD	LONGVIEW	HARRISON	TX	75603	AIR LIQUIDE - LONGVIEW POX	PO BOX 7817	LONGVIEW	TX		75607	YES	NO	NO	NO	ROBERT E. TORRES	9035531821	2813							325120						32.447778	-94.6875									AMERICAN AIR LIQUIDE HOLDINGS INC	003312600	NO	ROBERT.TORRES@AIRLIQUIDE.COM	
2011	PRODUCTION MANAGER	ROBERT TORRES	75603RLQDMOFFCA	AIR LIQUIDE - LONGVIEW POX	2292 CALLAHAN RD	LONGVIEW	HARRISON	TX	75603	AIR LIQUIDE - LONGVIEW POX	PO BOX 7817	LONGVIEW	TX		75607	YES	NO	NO	NO	ROBERT E. TORRES	9035531821	2813							325120						32.447778	-94.6875									AMERICAN AIR LIQUIDE HOLDINGS INC	003312600	NO	ROBERT.TORRES@AIRLIQUIDE.COM	
2011	SMR PLANT MANAGER	DON BALTHROP	7750WRLQDL11777	AIR LIQUIDE - SMR FACILITY	11777 BAY AREA BLVD	PASADENA	HARRIS	TX	77507	AIR LIQUIDE - SMR FACILITY	11777 BAY AREA BLVD	PASADENA	TX		77507	NO	NO	NO	NO	DON BALTHROP	2814748323								325120						29.625829	-95.045101	180015062								AIR LIQUIDE		NO	DON.BALTHROP@AIRLIQUIDE.COM	
2011	PLANT MANAGER	DONALD BALTHROP	78407RLQDC5880U	AIR LIQUIDE CORPUS CHRISTI SMR PLANT	5880 UP RIVER RD	CORPUS CHRISTI	NUECES	TX	78407	AIR LIQUIDE CORPUS CHRISTI SMR PLANT	5880 UP RIVER RD	CORPUS CHRISTI	TX		78407	YES	NO	NO	NO	DARRELL JONAS	3612992999	2813							325120						27.813911	-97.472347	003312600								AIR LIQUIDE LARGE INDUSTRIES USLP	003312600	NO	DARRELL.JONAS@AIRLIQUIDE.COM	
2011	PRODUCTION MANAGER	JOHN BEHAN	75243RLQDL13546	AIR LIQUIDE ELECTRONICS US LP	13546 N CENTRAL EXPRESSWAY	DALLAS	DALLAS	TX	75243	AIR LIQUIDE ELECTRONICS US LP	9101 LBJ FWY SUITE 800 ATTN: HSE DEPARTMENT	DALLAS	TX		75243	YES	NO	NO	NO	RANDY ROSE	9723015220	5169							424690						32.9259	-96.75366	180015278								AMERICAN AIR LIQUIDE HOLDINGS INC	196087626	NO	RANDY.ROSE@AIRLIQUIDE.COM	
2011	PRODUCTION MANAGER	JOHN BEHAN	75243RLQDL13546	AIR LIQUIDE ELECTRONICS US LP	13546 N CENTRAL EXPRESSWAY	DALLAS	DALLAS	TX	75243	AIR LIQUIDE ELECTRONICS US LP	9101 LBJ FWY SUITE 800 ATTN: HSE DEPARTMENT	DALLAS	TX		75243	YES	NO	NO	NO	RANDY ROSE	9723015220	5169							424690						32.9259	-96.75366	180015278								AMERICAN AIR LIQUIDE HOLDINGS INC	196087626	NO	RANDY.ROSE@AIRLIQUIDE.COM	
2011	PRODUCTION MANAGER	JOHN BEHAN	75243RLQDL13546	AIR LIQUIDE ELECTRONICS US LP	13546 N CENTRAL EXPRESSWAY	DALLAS	DALLAS	TX	75243	AIR LIQUIDE ELECTRONICS US LP	9101 LBJ FWY SUITE 800 ATTN: HSE DEPARTMENT	DALLAS	TX		75243	YES	NO	NO	NO	RANDY ROSE	9723015220	5169							424690						32.9259	-96.75366	180015278								AMERICAN AIR LIQUIDE HOLDINGS INC	196087626	NO	RANDY.ROSE@AIRLIQUIDE.COM	
2011	PLANT MANAGER	MARK COOPER	77541RLQDFFM523	AIR LIQUIDE FREEPORT HPU PLANT	FM 523 OYSTER CREEK DIVISION OC-409 (GATE 9)	FREEPORT	BRAZORIA	TX	77541	AIR LIQUIDE FREEPORT HPU PLANT	2120 VICTORIA ST	FREEPORT	TX		77541	YES	NO	NO	NO	MARK COOPER	9792386260	2813							325120						28.975	-95.4									AMERICAN AIR LIQUIDE HOLDINGS INC	003312600	NO	MARK.COOPER@AIRLIQUIDE.COM	
2011	PLANT MANAGER	MARK COOPER	77541RLQDFFM523	AIR LIQUIDE FREEPORT HPU PLANT	FM 523 OYSTER CREEK DIVISION OC-409 (GATE 9)	FREEPORT	BRAZORIA	TX	77541	AIR LIQUIDE FREEPORT HPU PLANT	2120 VICTORIA ST	FREEPORT	TX		77541	YES	NO	NO	NO	MARK COOPER	9792386260	2813							325120						28.975	-95.4									AMERICAN AIR LIQUIDE HOLDINGS INC	003312600	NO	MARK.COOPER@AIRLIQUIDE.COM	
2011	PLANT MANAGER	MARK COOPER	77541FRPRT2398V	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	BRAZORIA	TX	77541	AIR LIQUIDE FREEPORT HYCO PLANT	2398 VICTORIA ST	FREEPORT	TX		77541	YES	NO	NO	NO	MARK COOPER	9792386260	2813							325120						28.98037	-95.38396	003312600								AMERICAN AIR LIQUIDE HOLDINGS INC	003312600	NO	MARK.COOPER@AIRLIQUIDE.COM	
2011	BAYPORT COMPLEX MANAGER	JASON MILLER	77507BGTHR11400	AIR LIQUIDE LARGE INDUSTRIES USLP	11400 BAY AREA BLVD	PASADENA	HARRIS	TX	77507	AIR LIQUIDE LARGE INDUSTRIES USLP	11400 BAY AREA BLVD	PASADENA	TX		77507	NO	NO	NO	NO	JASON MILLER - BAYPORT COMPLEX MANAGER	2814748313	2813							325120						29.621667	-95.044722	180015062								AIR LIQUIDE		NO	JASON.MILLER@AIRLIQUIDE.COM	
2011	PLANT MANAGER	THOMAS HELLER	77640RPRDS1801S	AIR PRODUCTS LLC	1801 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77640	AIR PRODUCTS LLC	PO BOX 757	PORT ARTHUR	TX		77640	YES	NO	NO	NO	THOMAS J. HELLER	4099828600	2813							325120						29.859444	-93.965833	071461110								AIR PRODUCTS & CHEMICALS INC		NO	HELLERTJ@AIRPRODUCTS.COM	
2011	PLANT MANAGER	THOMAS HELLER	77640RPRDS1801S	AIR PRODUCTS LLC	1801 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77640	AIR PRODUCTS LLC	PO BOX 757	PORT ARTHUR	TX		77640	YES	NO	NO	NO	THOMAS J. HELLER	4099828600	2813							325120						29.859444	-93.965833	071461110								AIR PRODUCTS & CHEMICALS INC		NO	HELLERTJ@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PLANT MANAGER	GREGORY TILLETT	77520RPRDSOFFCA	AIR PRODUCTS LLC	5503 W BAKER RD	BAYTOWN	HARRIS	TX	77520	AIR PRODUCTS LLC	5503 W BAKER RD	BAYTOWN	TX		77520	YES	NO	NO	NO	GREG TILLETT	2818380202	2813							325120						29.769487	-95.025328	071461110								AIR PRODUCTS & CHEMICALS INC		NO	TILLETG@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PLANT MANAGER	GREGORY TILLETT	77520RPRDSOFFCA	AIR PRODUCTS LLC	5503 W BAKER RD	BAYTOWN	HARRIS	TX	77520	AIR PRODUCTS LLC	5503 W BAKER RD	BAYTOWN	TX		77520	YES	NO	NO	NO	GREG TILLETT	2818380202	2813							325120						29.769487	-95.025328	071461110								AIR PRODUCTS & CHEMICALS INC		NO	TILLETG@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PLANT MANAGER	THOMAS HELLER	77640RPRDS1801S	AIR PRODUCTS LLC	1801 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77640	AIR PRODUCTS LLC	PO BOX 757	PORT ARTHUR	TX		77640	YES	NO	NO	NO	THOMAS J. HELLER	4099828600	2813							325120						29.859444	-93.965833	071461110								AIR PRODUCTS & CHEMICALS INC		NO	HELLERTJ@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PLANT MANAGER	THOMAS HELLER	77640RPRDS1801S	AIR PRODUCTS LLC	1801 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77640	AIR PRODUCTS LLC	PO BOX 757	PORT ARTHUR	TX		77640	YES	NO	NO	NO	THOMAS J. HELLER	4099828600	2813							325120						29.859444	-93.965833	071461110								AIR PRODUCTS & CHEMICALS INC		NO	HELLERTJ@AIRPRODUCTS.COM	
2011	PLANT MANAGER	THOMAS HELLER	77640RPRDS1801S	AIR PRODUCTS LLC	1801 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77640	AIR PRODUCTS LLC	PO BOX 757	PORT ARTHUR	TX		77640	YES	NO	NO	NO	THOMAS J. HELLER	4099828600	2813							325120						29.859444	-93.965833	071461110								AIR PRODUCTS & CHEMICALS INC		NO	HELLERTJ@AIRPRODUCTS.COM	
2011	PLANT MANAGER	THOMAS HELLER	77640RPRDS1801S	AIR PRODUCTS LLC	1801 S GULFWAY DR	PORT ARTHUR	JEFFERSON	TX	77640	AIR PRODUCTS LLC	PO BOX 757	PORT ARTHUR	TX		77640	YES	NO	NO	NO	THOMAS J. HELLER	4099828600	2813							325120						29.859444	-93.965833	071461110								AIR PRODUCTS & CHEMICALS INC		NO	HELLERTJ@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PLANT MANAGER	JACQUES JOSEPH	77506RPRDC1423H	AIR PRODUCTS LLC	1423 HWY 225	PASADENA	HARRIS	TX	77506	AIR PRODUCTS LLC	PO BOX 3326	PASADENA	TX		77501	YES	NO	NO	NO	DAVID W. COFFMAN	7134776841	2869	2813	2865	2873				325199	325120	325311	325192			29.716191	-95.194361	065091969								AIR PRODUCTS & CHEMICALS INC	003001070	NO	COFFMADW@AIRPRODUCTS.COM	
2011	PRE-PRODUCTION SUPERVISOR	KIM NEWMAN	7862WRBRNN35AIR	AIRBORN INC	3500 AIRBORN CIR	GEORGETOWN	WILLIAMSON	TX	78626	AIRBORN INC	3500 AIRBORN CIR	GEORGETOWN	TX		78626	YES	NO	NO	NO	KAREN HORTON	9729312917								334417						0	0									AIRBORN INC	007343429	NO	HORTONK@AIRBORN.COM	
2011	VP OF TEXAS MANUFACTURING	CHRIS WEGMANN	75001RBRNN4321A	AIRBORN INC	4321 AIRBORN DR	ADDISON	DALLAS	TX	75001	AIRBORN INC	4321 AIRBORN DR	ADDISON	TX		75001	YES	NO	NO	NO	KAREN HORTON	9729312917	3678							334417						32.98115	-96.83665									AIRBORN INC	007343429	NO	HORTONK@AIRBORN.COM	
2011	DIRECTOR OF TECHNICAL SERVICES	RANDALL PERRY	75042RGSSP92NIC	AIRGAS REFRIGERANTS INC GARLAND TX	902 NICHOLSON RD STE 100	GARLAND	DALLAS	TX	75042	AIRGAS REFRIGERANTS INC GARLAND TX	902 NICHOLSON RD STE 100	GARLAND	TX		75042	YES	NO	NO	NO	CHRISTINA ORTIZ	6784077504								424690						32.90478	-96.66864									AIRGAS INC	024492860	NO	CHRISTINA.ORTIZ@AIRGAS.COM	
2011	DIRECTOR OF TECHNICAL SERVICES	RANDALL PERRY	75042RGSSP92NIC	AIRGAS REFRIGERANTS INC GARLAND TX	902 NICHOLSON RD STE 100	GARLAND	DALLAS	TX	75042	AIRGAS REFRIGERANTS INC GARLAND TX	902 NICHOLSON RD STE 100	GARLAND	TX		75042	YES	NO	NO	NO	CHRISTINA ORTIZ	6784077504								424690						32.90478	-96.66864									AIRGAS INC	024492860	NO	CHRISTINA.ORTIZ@AIRGAS.COM	
2011	VICE PRESIDENT SAFETY & COMPLIANCE	CURTIS HENSON	78220RGSST335NW	AIRGAS SOUTHWEST	335 N WW WHITE	SAN ANTONIO	BEXAR	TX	78220	AIRGAS SOUTHWEST	PO BOX 9096	CORPUS CHRISTI	TX		78469	YES	NO	NO	NO	KIRK WARD	8325850547	5169	2813						424690						29.36457	-98.498423	027183839								AIRGAS INC	024492860	NO	KIRK.WARD@AIRGAS.COM	
2011	VICE PRESIDENT SAFETY & COMPLIANCE	CURTIS HENSON	78405RGSST4817A	AIRGAS SOUTHWEST	4817 AGNES	CORPUS CHRISTI	NUECES	TX	784053624	AIRGAS SOUTHWEST	PO BOX 9096	CORPUS CHRISTI	TX		784699096	YES	NO	NO	NO	KIRK WARD	8325850547	5169	2813						424690						27.78584	-97.45177	027183839								AIRGAS INC	024492860	NO	KIRK.WARD@AIRGAS.COM	
2011	VICE PRESIDENT SAFETY & COMPLIANCE	CURTIS HENSON	75233RGSST3415B	AIRGAS SOUTHWEST	3415 BANNING	DALLAS	DALLAS	TX	752331301	AIRGAS SOUTHWEST	PO BOX 9096	CORPUS CHRISTI	TX		78469	YES	NO	NO	NO	KIRK WARD	8325850547	5169	2813						424690						32.71693	-96.87636	027183839								AIRGAS INC	024492860	NO	KIRK.WARD@AIRGAS.COM	
2011	VICE PRESIDENT SAFETY & COMPLIANCE	CURTIS HENSON	77040RGSST13636	AIRGAS SOUTHWEST	13636 HEMPSTEAD HWY	HOUSTON	HARRIS	TX	770405816	AIRGAS SOUTHWEST	PO BOX 9096	CORPUS CHRISTI	TX		78469	YES	NO	NO	NO	KIRK WARD	8325850547	5169	2813						424690						29.846753	-95.52317	027183839								AIRGAS INC	024492860	NO	KIRK.WARD@AIRGAS.COM	
