REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	VP - CFO	LENORA KRIELOW	70525BLNTR124HW	ABL ENTERPRISES LLC	1024 HWY 343	CHURCH POINT	ACADIA	LA	70525	ABL ENTERPRISES LLC	PO BOX 850	SCOTT	LA		70583	YES	NO	NO	NO	LENORA KRIELOW	3376684800								332812						30.321111	-92.140833											NO	LKRIELOW@ABLINDUSTRIES.ORG	
2011	ENVIRONMENTAL COORDINATOR	BILLY FAIR	71457LLNCC100IN	ALLIANCE COMPRESSORS	100 INDUSTRIAL DR	NATCHITOCHES	NATCHITOCHES	LA	71457	ALLIANCE COMPRESSORS	100 INDUSTRIAL DR	NATCHITOCHES	LA		71457	YES	NO	NO	NO	KEN GARDNER	3183564500	3585							333415						31.72427	-93.0859	849369491								EMERSON ELECTRIC CO	849369491	NO	KEN.GARDNER@EMERSON.COM	
2011	ENVIRONMENTAL COORDINATOR	BILLY FAIR	71457LLNCC100IN	ALLIANCE COMPRESSORS	100 INDUSTRIAL DR	NATCHITOCHES	NATCHITOCHES	LA	71457	ALLIANCE COMPRESSORS	100 INDUSTRIAL DR	NATCHITOCHES	LA		71457	YES	NO	NO	NO	KEN GARDNER	3183564500	3585							333415						31.72427	-93.0859	849369491								EMERSON ELECTRIC CO	849369491	NO	KEN.GARDNER@EMERSON.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	ENVIRONMENTAL MANAGER	ANITA JUNKER	70750HLLPTHWY10	ALON REFINING KROTZ SPRINGS INC	HWY 105 S	KROTZ SPRINGS	ST LANDRY	LA	707500453	ALON REFINING KROTZ SPRINGS INC	PO BOX 453	KROTZ SPRINGS	LA		707500453	YES	NO	NO	NO	ANITA JUNKER	3375660184	2911							324110						30.526667	-91.746389	806625757								ALON USA LP	876661062	NO	ANITA.JUNKER@ALONUSA.COM	
2011	PLANT MANAGER	MICHELLE WEBER	70507MCLHL31LAS	AMCOL HEALTH & BEAUTY SOLUTIONS INC	301 LASER LN	LAFAYETTE	LAFAYETTE	LA	70507	AMCOL HEALTH & BEAUTY SOLUTIONS INC	301 LASER LN	LAFAYETTE	LA		70507	YES	NO	NO	NO	MICHELLE WEBER	3373541062								325998						30.27083	-92.03728	872684803								AMCOL INTERNATIONAL CORP	005092556	NO	MICHELLE.WEBER@AMCOL.COM	
2011	PLANT MANAGER	STEPHEN KOONTZ	70086CHVRNHWY18	AMERICAS STYRENICS LLC	9901 HWY 18	SAINT JAMES	ST JAMES	LA	70086	AMERICAS STYRENICS LLC	PO BOX 78	SAINT JAMES	LA		70086	YES	NO	NO	NO	GUY WARD	2257465514	2869							325110						30.082915	-90.913046	825292100								AMERICAS STYRENICS LLC	825292100	NO	GWWARD@AMSTYRENICS.COM	
2011	PLANT MANAGER	STEPHEN KOONTZ	70086CHVRNHWY18	AMERICAS STYRENICS LLC	9901 HWY 18	SAINT JAMES	ST JAMES	LA	70086	AMERICAS STYRENICS LLC	PO BOX 78	SAINT JAMES	LA		70086	YES	NO	NO	NO	GUY WARD	2257465514	2869							325110						30.082915	-90.913046	825292100								AMERICAS STYRENICS LLC	825292100	NO	GWWARD@AMSTYRENICS.COM	
2011	PLANT MANAGER	STEPHEN KOONTZ	70086CHVRNHWY18	AMERICAS STYRENICS LLC	9901 HWY 18	SAINT JAMES	ST JAMES	LA	70086	AMERICAS STYRENICS LLC	PO BOX 78	SAINT JAMES	LA		70086	YES	NO	NO	NO	GUY WARD	2257465514	2869							325110						30.082915	-90.913046	825292100								AMERICAS STYRENICS LLC	825292100	NO	GWWARD@AMSTYRENICS.COM	
2011	PLANT MANAGER	STEPHEN KOONTZ	70086CHVRNHWY18	AMERICAS STYRENICS LLC	9901 HWY 18	SAINT JAMES	ST JAMES	LA	70086	AMERICAS STYRENICS LLC	PO BOX 78	SAINT JAMES	LA		70086	YES	NO	NO	NO	GUY WARD	2257465514	2869							325110						30.082915	-90.913046	825292100								AMERICAS STYRENICS LLC	825292100	NO	GWWARD@AMSTYRENICS.COM	
2011	PLANT MANAGER	STEPHEN KOONTZ	70086CHVRNHWY18	AMERICAS STYRENICS LLC	9901 HWY 18	SAINT JAMES	ST JAMES	LA	70086	AMERICAS STYRENICS LLC	PO BOX 78	SAINT JAMES	LA		70086	YES	NO	NO	NO	GUY WARD	2257465514	2869							325110						30.082915	-90.913046	825292100								AMERICAS STYRENICS LLC	825292100	NO	GWWARD@AMSTYRENICS.COM	
2011	PLANT MANAGER	STEPHEN KOONTZ	70086CHVRNHWY18	AMERICAS STYRENICS LLC	9901 HWY 18	SAINT JAMES	ST JAMES	LA	70086	AMERICAS STYRENICS LLC	PO BOX 78	SAINT JAMES	LA		70086	YES	NO	NO	NO	GUY WARD	2257465514	2869							325110						30.082915	-90.913046	825292100								AMERICAS STYRENICS LLC	825292100	NO	GWWARD@AMSTYRENICS.COM	
2011	PLANT MANAGER	STEPHEN KOONTZ	70086CHVRNHWY18	AMERICAS STYRENICS LLC	9901 HWY 18	SAINT JAMES	ST JAMES	LA	70086	AMERICAS STYRENICS LLC	PO BOX 78	SAINT JAMES	LA		70086	YES	NO	NO	NO	GUY WARD	2257465514	2869							325110						30.082915	-90.913046	825292100								AMERICAS STYRENICS LLC	825292100	NO	GWWARD@AMSTYRENICS.COM	
2011	PLANT MANAGER	HAROLD GRAHAM	70634MPCTC1AMPA	AMPACET CORP	125 AMPACET DR	DERIDDER	BEAUREGARD	LA	70634	AMPACET CORP	125 AMPACET DR	DERIDDER	LA		70634	YES	NO	NO	NO	DENISE R. HOLL	9146316600	3087							325991						30.868833	-93.281944	081002871								AMPACET CORP	081002871	NO	DENISE.HOLL@AMPACET.COM	
2011	PLANT MANAGER	HAROLD GRAHAM	70634MPCTC1AMPA	AMPACET CORP	125 AMPACET DR	DERIDDER	BEAUREGARD	LA	70634	AMPACET CORP	125 AMPACET DR	DERIDDER	LA		70634	YES	NO	NO	NO	DENISE R. HOLL	9146316600	3087							325991						30.868833	-93.281944	081002871								AMPACET CORP	081002871	NO	DENISE.HOLL@AMPACET.COM	
2011	PLANT MANAGER	HAROLD GRAHAM	70634MPCTC1AMPA	AMPACET CORP	125 AMPACET DR	DERIDDER	BEAUREGARD	LA	70634	AMPACET CORP	125 AMPACET DR	DERIDDER	LA		70634	YES	NO	NO	NO	DENISE R. HOLL	9146316600	3087							325991						30.868833	-93.281944	081002871								AMPACET CORP	081002871	NO	DENISE.HOLL@AMPACET.COM	
2011	PLANT MANAGER	HAROLD GRAHAM	70634MPCTC1AMPA	AMPACET CORP	125 AMPACET DR	DERIDDER	BEAUREGARD	LA	70634	AMPACET CORP	125 AMPACET DR	DERIDDER	LA		70634	YES	NO	NO	NO	DENISE R. HOLL	9146316600	3087							325991						30.868833	-93.281944	081002871								AMPACET CORP	081002871	NO	DENISE.HOLL@AMPACET.COM	
2011	DIRECTOR OF SAFETY	CHERYL PARVINO	7076WNGLLC25583	ANGELLE CONCRETE PORTABLE PLANT 2	25583 HWY 405	PLAQUEMINE	IBERVILLE	LA	70764	ANGELLE CONCRETE PORTABLE PLANT 2	25583 HWY 405	PLAQUEMINE	LA		70764	YES	NO	NO	NO	CHERYL PARVINO	2252974727								327320						30.273191	-91.203189	065503179								ANGELLE CONCRETE GROUP LLC		NO	CHERYL.PARVINO@ANGELLECONCRETE.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	SITE LEADER	ERNEST GREEN	71280NGSCHLAHWY	ANGUS CHEMICAL CO	350 LOUISIANA HWY 2	STERLINGTON	OUACHITA	LA	71280	ANGUS CHEMICAL CO	PO BOX 1325	STERLINGTON	LA		71280	YES	NO	NO	NO	TINA W. MURRAY	3186655360	2869							325199						32.691822	-92.081558	126945831								THE DOW CHEMICAL CO	001381581	NO	TWMURRAY@DOW.COM	
2011	HSE MANAGER	RICHARD HEBERT	7051WTXXXX3711M	AOT	3711 MELANCON RD	BROUSSARD	LAFAYETTE	LA	70518	AOT	3711 MELANCON RD	BROUSSARD	LA		70518	YES	NO	NO	NO	RICHARD D. HEBERT	3373593746								333132						30.072564	-91.940462									FORUM ENERGY TECHNOLOGIES		NO	RICHARD.HEBERT@F-E-T.COM	
2011	GENERAL MANAGER	NICHOLAS BOYAN	70069BYSTLRIVER	ARCELORMITTAL LAPLACE LLC	138 HWY 3217	LA PLACE	ST JOHN THE BAPTIST	LA	70068	ARCELORMITTAL LAPLACE LLC	138 HWY 3217	LA PLACE	LA		70068	YES	NO	NO	NO	WENDY STEHLING	9856520322	3312							331111						30.039917	-90.467028									ARCELORMITTAL USA INC	001670165	NO	WENDY.STEHLING@ARCELORMITTAL.COM	
2011	GENERAL MANAGER	NICHOLAS BOYAN	70069BYSTLRIVER	ARCELORMITTAL LAPLACE LLC	138 HWY 3217	LA PLACE	ST JOHN THE BAPTIST	LA	70068	ARCELORMITTAL LAPLACE LLC	138 HWY 3217	LA PLACE	LA		70068	YES	NO	NO	NO	WENDY STEHLING	9856520322	3312							331111						30.039917	-90.467028									ARCELORMITTAL USA INC	001670165	NO	WENDY.STEHLING@ARCELORMITTAL.COM	
2011	GENERAL MANAGER	NICHOLAS BOYAN	70069BYSTLRIVER	ARCELORMITTAL LAPLACE LLC	138 HWY 3217	LA PLACE	ST JOHN THE BAPTIST	LA	70068	ARCELORMITTAL LAPLACE LLC	138 HWY 3217	LA PLACE	LA		70068	YES	NO	NO	NO	WENDY STEHLING	9856520322	3312							331111						30.039917	-90.467028									ARCELORMITTAL USA INC	001670165	NO	WENDY.STEHLING@ARCELORMITTAL.COM	
2011	GENERAL MANAGER	NICHOLAS BOYAN	70069BYSTLRIVER	ARCELORMITTAL LAPLACE LLC	138 HWY 3217	LA PLACE	ST JOHN THE BAPTIST	LA	70068	ARCELORMITTAL LAPLACE LLC	138 HWY 3217	LA PLACE	LA		70068	YES	NO	NO	NO	WENDY STEHLING	9856520322	3312							331111						30.039917	-90.467028									ARCELORMITTAL USA INC	001670165	NO	WENDY.STEHLING@ARCELORMITTAL.COM	
2011	GENERAL MANAGER	NICHOLAS BOYAN	70069BYSTLRIVER	ARCELORMITTAL LAPLACE LLC	138 HWY 3217	LA PLACE	ST JOHN THE BAPTIST	LA	70068	ARCELORMITTAL LAPLACE LLC	138 HWY 3217	LA PLACE	LA		70068	YES	NO	NO	NO	WENDY STEHLING	9856520322	3312							331111						30.039917	-90.467028									ARCELORMITTAL USA INC	001670165	NO	WENDY.STEHLING@ARCELORMITTAL.COM	
2011	GENERAL MANAGER	NICHOLAS BOYAN	70069BYSTLRIVER	ARCELORMITTAL LAPLACE LLC	138 HWY 3217	LA PLACE	ST JOHN THE BAPTIST	LA	70068	ARCELORMITTAL LAPLACE LLC	138 HWY 3217	LA PLACE	LA		70068	YES	NO	NO	NO	WENDY STEHLING	9856520322	3312							331111						30.039917	-90.467028									ARCELORMITTAL USA INC	001670165	NO	WENDY.STEHLING@ARCELORMITTAL.COM	
