REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	CHARLES AVERY	50010MNNST900DA	3M CO - AMES	900 DAYTON AVE	AMES	STORY	IA	500106493	3M CO - AMES	900 DAYTON AVE	AMES	IA		50010-6493	YES	NO	NO	NO	CHARLES AVERY	5152321184	3291							327910						42.0296	-93.57913	089979058								3M CO	006173082	NO	CAVERY@MMM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	DOUG BRAKHAHN	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404	ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.926389	-91.686111	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	MIKE CARSTENS	50316RCHRD1940E	ADM SOYBEAN PROCESSING	1935 E EUCLID AVE	DES MOINES	POLK	IA	50313	ADM SOYBEAN PROCESSING	1935 E EUCLID AVE	DES MOINES	IA		50313	YES	NO	NO	NO	ADM MEDIA	2174245413	2075	2079						311222						41.622318	-93.584018	010254001	789611878							ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	MIKE CARSTENS	50316RCHRD1940E	ADM SOYBEAN PROCESSING	1935 E EUCLID AVE	DES MOINES	POLK	IA	50313	ADM SOYBEAN PROCESSING	1935 E EUCLID AVE	DES MOINES	IA		50313	YES	NO	NO	NO	ADM MEDIA	2174245413	2075	2079						311222						41.622318	-93.584018	010254001	789611878							ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	MIKE CARSTENS	50316RCHRD1940E	ADM SOYBEAN PROCESSING	1935 E EUCLID AVE	DES MOINES	POLK	IA	50313	ADM SOYBEAN PROCESSING	1935 E EUCLID AVE	DES MOINES	IA		50313	YES	NO	NO	NO	ADM MEDIA	2174245413	2075	2079						311222						41.622318	-93.584018	010254001	789611878							ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PLANT MANAGER	MIKE CARSTENS	50316RCHRD1940E	ADM SOYBEAN PROCESSING	1935 E EUCLID AVE	DES MOINES	POLK	IA	50313	ADM SOYBEAN PROCESSING	1935 E EUCLID AVE	DES MOINES	IA		50313	YES	NO	NO	NO	ADM MEDIA	2174245413	2075	2079						311222						41.622318	-93.584018	010254001	789611878							ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2011	PRODUCTION MANAGER	BILL COWELL	50703DVNCD2825M	ADVANCED HEAT TREAT CORP	2825 MIDPORT BLVD	WATERLOO	BLACK HAWK	IA	50703	ADVANCED HEAT TREAT CORP	2825 MIDPORT BLVD	WATERLOO	IA		50703	YES	NO	NO	NO	GAYLA HOPPENWORTH	3192913381	3398							332811						42.54696	-92.39476									ADVANCED HEAT TREAT CORP	056504186	NO	HR@ION-NITRIDING.COM	
2011	PRODUCTION MANAGER	BILL COWELL	50703DVNCD2825M	ADVANCED HEAT TREAT CORP	2825 MIDPORT BLVD	WATERLOO	BLACK HAWK	IA	50703	ADVANCED HEAT TREAT CORP	2825 MIDPORT BLVD	WATERLOO	IA		50703	YES	NO	NO	NO	GAYLA HOPPENWORTH	3192913381	3398							332811						42.54696	-92.39476									ADVANCED HEAT TREAT CORP	056504186	NO	HR@ION-NITRIDING.COM	
2011	PRODUCTION MANAGER	BILL COWELL	50703DVNCD2839B	ADVANCED HEAT TREAT CORP	2859 BURTON AVE	WATERLOO	BLACK HAWK	IA	50703	ADVANCED HEAT TREAT CORP	2859 BURTON AVE	WATERLOO	IA		50703	YES	NO	NO	NO	GAYLA HOPPENWORTH	3192913381	3398							332811						42.54032	-92.35802	056504186								ADVANCED HEAT TREAT CORP	056504186	NO	HR@ION-NITRIDING.COM	
2011	PLANT MANAGER	JEFF LAMPMAN	50533GPRCS500NO	AG PROCESSING INC	500 N COMMERCIAL AVE	EAGLE GROVE	WRIGHT	IA	50533	AG PROCESSING INC	PO BOX 85	EAGLE GROVE	IA		50533	YES	NO	NO	NO	JEFF LAMPMAN	5154484711	2075	2079						311222	311225					42.668611	-93.901389	005275631								AG PROCESSING INC	005275631	NO	JLAMPMAN@AGP.COM	
2011	PLANT MANAGER	JEFF LAMPMAN	50533GPRCS500NO	AG PROCESSING INC	500 N COMMERCIAL AVE	EAGLE GROVE	WRIGHT	IA	50533	AG PROCESSING INC	PO BOX 85	EAGLE GROVE	IA		50533	YES	NO	NO	NO	JEFF LAMPMAN	5154484711	2075	2079						311222	311225					42.668611	-93.901389	005275631								AG PROCESSING INC	005275631	NO	JLAMPMAN@AGP.COM	
2011	PLANT MANAGER	DAVE ERICKSON	50536GPRCS47393	AG PROCESSING INC	4739 380TH ST	EMMETSBURG	PALO ALTO	IA	50536	AG PROCESSING INC	PO BOX 98	EMMETSBURG	IA		50536	YES	NO	NO	NO	DAVID ERICKSON	7128523334	2075							311222						43.09747	-94.65278	005275631								AG PROCESSING INC	005275631	NO	DERICKSON@AGP.COM	
2011	PLANT MANAGER		51054GPRCSBOX20	AG PROCESSING INC	2753 PORT NEAL CIR	SERGEANT BLUFF	WOODBURY	IA	510540200	AG PROCESSING INC	PO BOX 200	SERGEANT BLUFF	IA		510540200	YES	NO	NO	NO	KELLY CROGHAN	7129437275	2075	2869						311222						42.305167	-96.361778	005275631								AG PROCESSING INC	005275631	NO	KCROGHAN@AGP.COM	
2011	PLANT MANAGER		51054GPRCSBOX20	AG PROCESSING INC	2753 PORT NEAL CIR	SERGEANT BLUFF	WOODBURY	IA	510540200	AG PROCESSING INC	PO BOX 200	SERGEANT BLUFF	IA		510540200	YES	NO	NO	NO	KELLY CROGHAN	7129437275	2075	2869						311222						42.305167	-96.361778	005275631								AG PROCESSING INC	005275631	NO	KCROGHAN@AGP.COM	
2011	PLANT MANAGER	SHANNON HETT	50401GPRCS16051	AG PROCESSING INC	1605 19TH ST SW	MASON CITY	CERRO GORDO	IA	50401	AG PROCESSING INC	PO BOX 1068	MASON CITY	IA		50401	YES	NO	NO	NO	SHANNON HETT	6414234733	2075							311222						43.13388	-93.22612	005275631								AG PROCESSING INC	005275631	NO	SHETT@AGP.COM	
2011	PLANT MANAGER	SHANNON HETT	50401GPRCS16051	AG PROCESSING INC	1605 19TH ST SW	MASON CITY	CERRO GORDO	IA	50401	AG PROCESSING INC	PO BOX 1068	MASON CITY	IA		50401	YES	NO	NO	NO	SHANNON HETT	6414234733	2075							311222						43.13388	-93.22612	005275631								AG PROCESSING INC	005275631	NO	SHETT@AGP.COM	
2011	PLANT MANAGER	SHANNON HETT	50401GPRCS16051	AG PROCESSING INC	1605 19TH ST SW	MASON CITY	CERRO GORDO	IA	50401	AG PROCESSING INC	PO BOX 1068	MASON CITY	IA		50401	YES	NO	NO	NO	SHANNON HETT	6414234733	2075							311222						43.13388	-93.22612	005275631								AG PROCESSING INC	005275631	NO	SHETT@AGP.COM	
2011	PLANT MANAGER	DAVID NESTOR	51201GPRCS8042N	AG PROCESSING INC	804 2ND AVE	SHELDON	OBRIEN	IA	51201	AG PROCESSING INC	PO BOX 220	SHELDON	IA		51201	YES	NO	NO	NO	DAVID L. NESTOR	7123242531	2075	0116						311222						43.181806	-95.856389	005275631								AG PROCESSING INC	005275631	NO		
2011	OPERATIONS MANAGER	TERRY STERK	51455GPRCS1MILE	AG PROCESSING INC  A COOPERATIVE (AGP)	1000 300TH ST	MANNING	CARROLL	IA	51455	AG PROCESSING INC  A COOPERATIVE (AGP)	PO BOX 187	MANNING	IA		51455	YES	NO	NO	NO	TERRY STERK	7126533985	2075							311222						41.91825	-95.068083	005275631								AG PROCESSING INC	005275631	NO	TSTERK@AGP.COM	
2011	ENVIRONMENTAL MANAGER	ANDY YEAROUS	52162GRPRC22NWS	AGRI STAR MEAT & POULTRY LLC	220 W ST	POSTVILLE	ALLAMAKEE	IA	52162	AGRI STAR MEAT & POULTRY LLC	PO BOX 920	POSTVILLE	IA		52162	YES	NO	NO	NO	CHAIM ABRAHAMS	5638647811	2011	2013	2015					311611	311615					43.08665	-91.57949											NO	CHAIM@IOWABESTBEEF.COM	
2011	ENVIRONMENTAL MANAGER	ANDY YEAROUS	52162GRPRC22NWS	AGRI STAR MEAT & POULTRY LLC	220 W ST	POSTVILLE	ALLAMAKEE	IA	52162	AGRI STAR MEAT & POULTRY LLC	PO BOX 920	POSTVILLE	IA		52162	YES	NO	NO	NO	CHAIM ABRAHAMS	5638647811	2011	2013	2015					311611	311615					43.08665	-91.57949											NO	CHAIM@IOWABESTBEEF.COM	
2011	ENVIRONMENTAL MANAGER	ANDY YEAROUS	52162GRPRC22NWS	AGRI STAR MEAT & POULTRY LLC	220 W ST	POSTVILLE	ALLAMAKEE	IA	52162	AGRI STAR MEAT & POULTRY LLC	PO BOX 920	POSTVILLE	IA		52162	YES	NO	NO	NO	CHAIM ABRAHAMS	5638647811	2011	2013	2015					311611	311615					43.08665	-91.57949											NO	CHAIM@IOWABESTBEEF.COM	
2011	ENVIRONMENTAL MANAGER	TED WINKELMAN	51239GRNMD332DI	AGROPUR INC	332 DIVISION ST	HULL	SIOUX	IA	51239	AGROPUR INC	PO BOX 820	HULL	IA		51239	YES	NO	NO	NO	TIMCMOWSKI	7124396780								311513						43.18163	-96.13403									AGROPUR INC		NO	TIM.CZMOWSKI@AGROPUR.COM	
2011	ENVIRONMENTAL MANAGER	TED WINKELMAN	51239GRNMD332DI	AGROPUR INC	332 DIVISION ST	HULL	SIOUX	IA	51239	AGROPUR INC	PO BOX 820	HULL	IA		51239	YES	NO	NO	NO	TIMCMOWSKI	7124396780								311513						43.18163	-96.13403									AGROPUR INC		NO	TIM.CZMOWSKI@AGROPUR.COM	
2011	CHIEF SCIENCE OFFICER	STEPHEN ASHMEAD	50598PRCSS515WE	AI PROCESSORS	515 W BROAD ST	WHITTEMORE	KOSSUTH	IA	50598	AI PROCESSORS	515 W BROAD ST	WHITTEMORE	IA		50598	YES	NO	NO	NO	CRAIG BROWNELL	5158842472	2048							339999						43.06396	-94.42449									ALBION GROUP	624857249	NO	CBROWNELL@ALBIONMINERALS.COM	
2011	CHIEF SCIENCE OFFICER	STEPHEN ASHMEAD	50598PRCSS515WE	AI PROCESSORS	515 W BROAD ST	WHITTEMORE	KOSSUTH	IA	50598	AI PROCESSORS	515 W BROAD ST	WHITTEMORE	IA		50598	YES	NO	NO	NO	CRAIG BROWNELL	5158842472	2048							339999						43.06396	-94.42449									ALBION GROUP	624857249	NO	CBROWNELL@ALBIONMINERALS.COM	
2011	CHIEF SCIENCE OFFICER	STEPHEN ASHMEAD	50598PRCSS515WE	AI PROCESSORS	515 W BROAD ST	WHITTEMORE	KOSSUTH	IA	50598	AI PROCESSORS	515 W BROAD ST	WHITTEMORE	IA		50598	YES	NO	NO	NO	CRAIG BROWNELL	5158842472	2048							339999						43.06396	-94.42449									ALBION GROUP	624857249	NO	CBROWNELL@ALBIONMINERALS.COM	
2011	SAFETY AND COMPLIANCE SPECIALIST		50021RGSNR41SEC	AIRGAS USA LLC - ANKENY IA	410 SE CREEKVIEW RD	ANKENY	POLK	IA	50021	AIRGAS USA LLC - ANKENY IA	410 SE CREEKVIEW RD	ANKENY	IA		50021	YES	NO	NO	NO	DON BERNDSEN	3192907665	2813							325120						41.72703	-93.57335	198976359								AIRGAS INC	024492860	NO		
2011	PLANT MANAGER	RANDY SCHREINER	52553HRTLNHIGHW	AJINOMOTO HEARTLAND INC	1116 HWY 137	EDDYVILLE	MONROE	IA	52553	AJINOMOTO HEARTLAND INC	1116 HWY 137	EDDYVILLE	IA		52553	YES	NO	NO	NO	RANDY SCHREINER	6419694551	2048							311119						41.147528	-92.647028	114172596								AJINOMOTO CO INC	001853852	NO	SCHREINERR@AJIUSA.COM	
2011	PLANT MANAGER	RANDY SCHREINER	52553HRTLNHIGHW	AJINOMOTO HEARTLAND INC	1116 HWY 137	EDDYVILLE	MONROE	IA	52553	AJINOMOTO HEARTLAND INC	1116 HWY 137	EDDYVILLE	IA		52553	YES	NO	NO	NO	RANDY SCHREINER	6419694551	2048							311119						41.147528	-92.647028	114172596								AJINOMOTO CO INC	001853852	NO	SCHREINERR@AJIUSA.COM	
2011	DEPUTY GENERAL MANAGER	JEFF PEYTON	52553JNMTS1AJIN	AJINOMOTO NORTH AMERICA INC	1 AJINOMOTO DR	EDDYVILLE	MONROE	IA	52553	AJINOMOTO NORTH AMERICA INC	1 AJINOMOTO DR	EDDYVILLE	IA		52553	YES	NO	NO	NO	JEFF PEYTON	6419693310	2869							325199						41.147528	-92.647028	001853852								AJINOMOTO NORTH AMERICA INC	001853852	NO	PEYTONJ@AJIUSA.COM	
2011	ENVIRONMENTAL LEAD	JOHN MITCHELL	52808LMNMCHIGHW	ALCOA INC	4879 STATE ST	BETTENDORF	SCOTT	IA	527223567	ALCOA INC	PO BOX 3567	BETTENDORF	IA		527228030	YES	NO	NO	NO	JOHN RICHES	5634592248	3353	3355						331315	331314					41.536472	-90.468139	005270160								ALCOA INC	001339472	NO	JOHN.RICHES@ALCOA.COM	
2011	ENVIRONMENTAL LEAD	JOHN MITCHELL	52808LMNMCHIGHW	ALCOA INC	4879 STATE ST	BETTENDORF	SCOTT	IA	527223567	ALCOA INC	PO BOX 3567	BETTENDORF	IA		527228030	YES	NO	NO	NO	JOHN RICHES	5634592248	3353	3355						331315	331314					41.536472	-90.468139	005270160								ALCOA INC	001339472	NO	JOHN.RICHES@ALCOA.COM	
2011	ENVIRONMENTAL LEAD	JOHN MITCHELL	52808LMNMCHIGHW	ALCOA INC	4879 STATE ST	BETTENDORF	SCOTT	IA	527223567	ALCOA INC	PO BOX 3567	BETTENDORF	IA		527228030	YES	NO	NO	NO	JOHN RICHES	5634592248	3353	3355						331315	331314					41.536472	-90.468139	005270160								ALCOA INC	001339472	NO	JOHN.RICHES@ALCOA.COM	
2011	ENVIRONMENTAL LEAD	JOHN MITCHELL	52808LMNMCHIGHW	ALCOA INC	4879 STATE ST	BETTENDORF	SCOTT	IA	527223567	ALCOA INC	PO BOX 3567	BETTENDORF	IA		527228030	YES	NO	NO	NO	JOHN RICHES	5634592248	3353	3355						331315	331314					41.536472	-90.468139	005270160								ALCOA INC	001339472	NO	JOHN.RICHES@ALCOA.COM	
2011	ENVIRONMENTAL LEAD	JOHN MITCHELL	52808LMNMCHIGHW	ALCOA INC	4879 STATE ST	BETTENDORF	SCOTT	IA	527223567	ALCOA INC	PO BOX 3567	BETTENDORF	IA		527228030	YES	NO	NO	NO	JOHN RICHES	5634592248	3353	3355						331315	331314					41.536472	-90.468139	005270160								ALCOA INC	001339472	NO	JOHN.RICHES@ALCOA.COM	
2011	ENVIRONMENTAL LEAD	JOHN MITCHELL	52808LMNMCHIGHW	ALCOA INC	4879 STATE ST	BETTENDORF	SCOTT	IA	527223567	ALCOA INC	PO BOX 3567	BETTENDORF	IA		527228030	YES	NO	NO	NO	JOHN RICHES	5634592248	3353	3355						331315	331314					41.536472	-90.468139	005270160								ALCOA INC	001339472	NO	JOHN.RICHES@ALCOA.COM	
2011	ENVIRONMENTAL LEAD	JOHN MITCHELL	52808LMNMCHIGHW	ALCOA INC	4879 STATE ST	BETTENDORF	SCOTT	IA	527223567	ALCOA INC	PO BOX 3567	BETTENDORF	IA		527228030	YES	NO	NO	NO	JOHN RICHES	5634592248	3353	3355						331315	331314					41.536472	-90.468139	005270160								ALCOA INC	001339472	NO	JOHN.RICHES@ALCOA.COM	
2011	ENVIRONMENTAL LEAD	JOHN MITCHELL	52808LMNMCHIGHW	ALCOA INC	4879 STATE ST	BETTENDORF	SCOTT	IA	527223567	ALCOA INC	PO BOX 3567	BETTENDORF	IA		527228030	YES	NO	NO	NO	JOHN RICHES	5634592248	3353	3355						331315	331314					41.536472	-90.468139	005270160								ALCOA INC	001339472	NO	JOHN.RICHES@ALCOA.COM	
2011	ENVIRONMENTAL LEAD	JOHN MITCHELL	52808LMNMCHIGHW	ALCOA INC	4879 STATE ST	BETTENDORF	SCOTT	IA	527223567	ALCOA INC	PO BOX 3567	BETTENDORF	IA		527228030	YES	NO	NO	NO	JOHN RICHES	5634592248	3353	3355						331315	331314					41.536472	-90.468139	005270160								ALCOA INC	001339472	NO	JOHN.RICHES@ALCOA.COM	
2011	ENVIRONMENTAL LEAD	JOHN MITCHELL	52808LMNMCHIGHW	ALCOA INC	4879 STATE ST	BETTENDORF	SCOTT	IA	527223567	ALCOA INC	PO BOX 3567	BETTENDORF	IA		527228030	YES	NO	NO	NO	JOHN RICHES	5634592248	3353	3355						331315	331314					41.536472	-90.468139	005270160								ALCOA INC	001339472	NO	JOHN.RICHES@ALCOA.COM	
2011	CORPORATE SAFETY DIRECTOR	VICKI BURT	5026WLLSTT52S18	ALL STATE INDUSTRIES INC	520 S 18TH ST	WEST DES MOINES	POLK	IA	50265	ALL STATE INDUSTRIES INC	520 S 18TH ST	WEST DES MOINES	IA		50265	YES	NO	NO	NO	DOUG TIBKEN	5154532532								326220						41.56202	-93.7278	073486789										NO	DTIBKEN@ALL-STATEIND.COM	
2011	GENERAL MANAGER	TIM MATTES	52761HNC  HWY61	ALLSTEEL MUSCATINE  PLANT	3000 HWY 61 N	MUSCATINE	MUSCATINE	IA	527610071	ALLSTEEL MUSCATINE  PLANT	3000 HWY 61 N	MUSCATINE	IA		52761-0071	YES	NO	NO	NO	TIM MATTES	5632724695	2521	2522						337214	337211					41.49365	-90.97739	120316711								HNI CORP	005269709	NO	MATTEST@ALLSTEELOFFICE.COM	
2011	GENERAL MANAGER	TIM MATTES	52761HNC  HWY61	ALLSTEEL MUSCATINE  PLANT	3000 HWY 61 N	MUSCATINE	MUSCATINE	IA	527610071	ALLSTEEL MUSCATINE  PLANT	3000 HWY 61 N	MUSCATINE	IA		52761-0071	YES	NO	NO	NO	TIM MATTES	5632724695	2521	2522						337214	337211					41.49365	-90.97739	120316711								HNI CORP	005269709	NO	MATTEST@ALLSTEELOFFICE.COM	
2011	GENERAL MANAGER	BRIAN EVERS	51442MZNGN244WH	AMAIZING ENERGY	2404 W HWY 30	DENISON	CRAWFORD	IA	51442	AMAIZING ENERGY	2404 W HWY 30	DENISON	IA		51442	YES	NO	NO	NO	BRIAN EVERS	7122632676	2869							325193						41.994167	-95.39	120353755										NO	BRIAN@AMZENERGY.COM	
2011	GENERAL MANAGER	BRIAN EVERS	51442MZNGN244WH	AMAIZING ENERGY	2404 W HWY 30	DENISON	CRAWFORD	IA	51442	AMAIZING ENERGY	2404 W HWY 30	DENISON	IA		51442	YES	NO	NO	NO	BRIAN EVERS	7122632676	2869							325193						41.994167	-95.39	120353755										NO	BRIAN@AMZENERGY.COM	
2011	GENERAL MANAGER	BRIAN EVERS	51442MZNGN244WH	AMAIZING ENERGY	2404 W HWY 30	DENISON	CRAWFORD	IA	51442	AMAIZING ENERGY	2404 W HWY 30	DENISON	IA		51442	YES	NO	NO	NO	BRIAN EVERS	7122632676	2869							325193						41.994167	-95.39	120353755										NO	BRIAN@AMZENERGY.COM	
2011	GENERAL MANAGER	BRIAN EVERS	51442MZNGN244WH	AMAIZING ENERGY	2404 W HWY 30	DENISON	CRAWFORD	IA	51442	AMAIZING ENERGY	2404 W HWY 30	DENISON	IA		51442	YES	NO	NO	NO	BRIAN EVERS	7122632676	2869							325193						41.994167	-95.39	120353755										NO	BRIAN@AMZENERGY.COM	
2011	GENERAL MANAGER	BRIAN EVERS	51442MZNGN244WH	AMAIZING ENERGY	2404 W HWY 30	DENISON	CRAWFORD	IA	51442	AMAIZING ENERGY	2404 W HWY 30	DENISON	IA		51442	YES	NO	NO	NO	BRIAN EVERS	7122632676	2869							325193						41.994167	-95.39	120353755										NO	BRIAN@AMZENERGY.COM	
2011	GENERAL MANAGER	BRIAN EVERS	51442MZNGN244WH	AMAIZING ENERGY	2404 W HWY 30	DENISON	CRAWFORD	IA	51442	AMAIZING ENERGY	2404 W HWY 30	DENISON	IA		51442	YES	NO	NO	NO	BRIAN EVERS	7122632676	2869							325193						41.994167	-95.39	120353755										NO	BRIAN@AMZENERGY.COM	
