REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011		WILLIAM L. HORNBAKER	21703PTPSC5350P	ACDI (AMERICAN COMPUTER DEVELOPMENT)	5350 PARTNERS CT	FREDERICK	FREDERICK	MD	21703	ACDI (AMERICAN COMPUTER DEVELOPMENT)	5350 PARTNERS CT	FREDERICK	MD		21703	YES	NO	NO	NO	WILLIAM HORNBAKER	3016241620	3699							334418						39.38182	-77.41816	086014546										NO	BHORNBAKER@ACDI.COM	
2011	VP RESEARCH & DEVELOPMENT	MICHAEL GASPAROVIC	2103WBYNNS16ALT	BEYNON SPORTS SURFACES	16 ALT RD	HUNT VALLEY	BALTIMORE	MD	21030	BEYNON SPORTS SURFACES	16 ALT RD	HUNT VALLEY	MD		21030	YES	NO	NO	NO	MIKE GASPAROVIC	4107719473	2821							326150						39.4805	-76.64579	105686344										NO	MGASPAROVIC@BEYNONSPORTS.COM	
2011	VP RESEARCH & DEVELOPMENT	MICHAEL GASPAROVIC	2103WBYNNS16ALT	BEYNON SPORTS SURFACES	16 ALT RD	HUNT VALLEY	BALTIMORE	MD	21030	BEYNON SPORTS SURFACES	16 ALT RD	HUNT VALLEY	MD		21030	YES	NO	NO	NO	MIKE GASPAROVIC	4107719473	2821							326150						39.4805	-76.64579	105686344										NO	MGASPAROVIC@BEYNONSPORTS.COM	
2011	VP RESEARCH & DEVELOPMENT	MICHAEL GASPAROVIC	2103WBYNNS16ALT	BEYNON SPORTS SURFACES	16 ALT RD	HUNT VALLEY	BALTIMORE	MD	21030	BEYNON SPORTS SURFACES	16 ALT RD	HUNT VALLEY	MD		21030	YES	NO	NO	NO	MIKE GASPAROVIC	4107719473	2821							326150						39.4805	-76.64579	105686344										NO	MGASPAROVIC@BEYNONSPORTS.COM	
2011	PROCESS ENGINEER	CORTIE ROLISON	21226BTMRS6000P	BITUMAR USA INC	6000 PENNINGTON AVE	CURTIS BAY	ANNE ARUNDEL	MD	21226	BITUMAR USA INC	6000 PENNINGTON AVE	CURTIS BAY	MD		21226	YES	NO	NO	NO	MICHAEL KOVALESKI	4103549550	2952	2951						324122						39.21169	-76.58665	839694077										NO	MIKE.KOVALESKI@BITUMAR.COM	
2011	PROCESS ENGINEER	CORTIE ROLISON	21226BTMRS6000P	BITUMAR USA INC	6000 PENNINGTON AVE	CURTIS BAY	ANNE ARUNDEL	MD	21226	BITUMAR USA INC	6000 PENNINGTON AVE	CURTIS BAY	MD		21226	YES	NO	NO	NO	MICHAEL KOVALESKI	4103549550	2952	2951						324122						39.21169	-76.58665	839694077										NO	MIKE.KOVALESKI@BITUMAR.COM	
2011	PROCESS ENGINEER	CORTIE ROLISON	21226BTMRS6000P	BITUMAR USA INC	6000 PENNINGTON AVE	CURTIS BAY	ANNE ARUNDEL	MD	21226	BITUMAR USA INC	6000 PENNINGTON AVE	CURTIS BAY	MD		21226	YES	NO	NO	NO	MICHAEL KOVALESKI	4103549550	2952	2951						324122						39.21169	-76.58665	839694077										NO	MIKE.KOVALESKI@BITUMAR.COM	
2011	PLANT MANAGER	ED FERNANDES	21074BLCKD626HA	BLACK & DECKER (US) INC	626 HANOVER PIKE	HAMPSTEAD	CARROLL	MD	21074	BLACK & DECKER (US) INC	626 HANOVER PIKE	HAMPSTEAD	MD		21074	YES	NO	NO	NO	ED FERNANDES	4102395121	3499							332510						39.59102	-76.84474	098670151								STANLEY BLACK & DECKER	001152461	NO	ED.FERNANDES@SBDINC.COM	
2011	PLANT MANAGER	ED FERNANDES	21074BLCKD626HA	BLACK & DECKER (US) INC	626 HANOVER PIKE	HAMPSTEAD	CARROLL	MD	21074	BLACK & DECKER (US) INC	626 HANOVER PIKE	HAMPSTEAD	MD		21074	YES	NO	NO	NO	ED FERNANDES	4102395121	3499							332510						39.59102	-76.84474	098670151								STANLEY BLACK & DECKER	001152461	NO	ED.FERNANDES@SBDINC.COM	
2011	PLANT MANAGER	ED FERNANDES	21074BLCKD626HA	BLACK & DECKER (US) INC	626 HANOVER PIKE	HAMPSTEAD	CARROLL	MD	21074	BLACK & DECKER (US) INC	626 HANOVER PIKE	HAMPSTEAD	MD		21074	YES	NO	NO	NO	ED FERNANDES	4102395121	3499							332510						39.59102	-76.84474	098670151								STANLEY BLACK & DECKER	001152461	NO	ED.FERNANDES@SBDINC.COM	
2011	PLANT MANAGER	ED FERNANDES	21074BLCKD626HA	BLACK & DECKER (US) INC	626 HANOVER PIKE	HAMPSTEAD	CARROLL	MD	21074	BLACK & DECKER (US) INC	626 HANOVER PIKE	HAMPSTEAD	MD		21074	YES	NO	NO	NO	ED FERNANDES	4102395121	3499							332510						39.59102	-76.84474	098670151								STANLEY BLACK & DECKER	001152461	NO	ED.FERNANDES@SBDINC.COM	
2011	DIRECTOR RISK MANAGEMENT	JOHN COVER	21162MRCNS10300	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	BALTIMORE	MD	21162	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	MD		21162	YES	NO	NO	NO	JACK COVER	7045294207	3272	2952	2999					327999	324199	324122				39.36932	-76.43629	003149457								OLDCASTLE INC	037176591	NO	JACK.COVER@OLDCASTLE.COM	
2011	DIRECTOR RISK MANAGEMENT	JOHN COVER	21162MRCNS10300	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	BALTIMORE	MD	21162	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	MD		21162	YES	NO	NO	NO	JACK COVER	7045294207	3272	2952	2999					327999	324199	324122				39.36932	-76.43629	003149457								OLDCASTLE INC	037176591	NO	JACK.COVER@OLDCASTLE.COM	
2011	DIRECTOR RISK MANAGEMENT	JOHN COVER	21162MRCNS10300	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	BALTIMORE	MD	21162	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	MD		21162	YES	NO	NO	NO	JACK COVER	7045294207	3272	2952	2999					327999	324199	324122				39.36932	-76.43629	003149457								OLDCASTLE INC	037176591	NO	JACK.COVER@OLDCASTLE.COM	
2011	DIRECTOR RISK MANAGEMENT	JOHN COVER	21162MRCNS10300	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	BALTIMORE	MD	21162	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	MD		21162	YES	NO	NO	NO	JACK COVER	7045294207	3272	2952	2999					327999	324199	324122				39.36932	-76.43629	003149457								OLDCASTLE INC	037176591	NO	JACK.COVER@OLDCASTLE.COM	
2011	DIRECTOR RISK MANAGEMENT	JOHN COVER	21162MRCNS10300	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	BALTIMORE	MD	21162	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	MD		21162	YES	NO	NO	NO	JACK COVER	7045294207	3272	2952	2999					327999	324199	324122				39.36932	-76.43629	003149457								OLDCASTLE INC	037176591	NO	JACK.COVER@OLDCASTLE.COM	
2011	DIRECTOR RISK MANAGEMENT	JOHN COVER	21162MRCNS10300	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	BALTIMORE	MD	21162	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	MD		21162	YES	NO	NO	NO	JACK COVER	7045294207	3272	2952	2999					327999	324199	324122				39.36932	-76.43629	003149457								OLDCASTLE INC	037176591	NO	JACK.COVER@OLDCASTLE.COM	
2011	DIRECTOR RISK MANAGEMENT	JOHN COVER	21162MRCNS10300	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	BALTIMORE	MD	21162	BONSAL AMERICAN INC	10300 PULASKI HWY	WHITE MARSH	MD		21162	YES	NO	NO	NO	JACK COVER	7045294207	3272	2952	2999					327999	324199	324122				39.36932	-76.43629	003149457								OLDCASTLE INC	037176591	NO	JACK.COVER@OLDCASTLE.COM	
2011	ENVIRONMENTAL ADVISOR	KAREN THERRIEN	21220DRYDN9300P	BP LUBRICANTS USA INC	9300 PULASKI HWY	BALTIMORE	BALTIMORE	MD	21220	BP LUBRICANTS USA INC	9300 PULASKI HWY	BALTIMORE	MD		21220	YES	NO	NO	NO	SHANE BOYER	4106829190	2992							324191						39.348786	-76.459805	003061108		MDD003061108		MDR 02-SW				BP LUBRICANTS USA INC		NO	SHANE.BOYER@BP.COM	
2011	TERMINAL MANAGER	RAYMOND WAGNER	21226MCLC0801OR	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	ANNE ARUNDEL	MD	21226	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	MD		21226	YES	NO	NO	NO	ROBERT TWORKOWSKI	7325415131	5171							424710						39.20778	-76.58656	179494497								BP PRODUCTS NORTH AMERICA INC	039596507	NO	ROBERT.TWORKOWSKI@BP.COM	
2011	TERMINAL MANAGER	RAYMOND WAGNER	21226MCLC0801OR	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	ANNE ARUNDEL	MD	21226	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	MD		21226	YES	NO	NO	NO	ROBERT TWORKOWSKI	7325415131	5171							424710						39.20778	-76.58656	179494497								BP PRODUCTS NORTH AMERICA INC	039596507	NO	ROBERT.TWORKOWSKI@BP.COM	
2011	TERMINAL MANAGER	RAYMOND WAGNER	21226MCLC0801OR	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	ANNE ARUNDEL	MD	21226	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	MD		21226	YES	NO	NO	NO	ROBERT TWORKOWSKI	7325415131	5171							424710						39.20778	-76.58656	179494497								BP PRODUCTS NORTH AMERICA INC	039596507	NO	ROBERT.TWORKOWSKI@BP.COM	
2011	TERMINAL MANAGER	RAYMOND WAGNER	21226MCLC0801OR	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	ANNE ARUNDEL	MD	21226	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	MD		21226	YES	NO	NO	NO	ROBERT TWORKOWSKI	7325415131	5171							424710						39.20778	-76.58656	179494497								BP PRODUCTS NORTH AMERICA INC	039596507	NO	ROBERT.TWORKOWSKI@BP.COM	
2011	TERMINAL MANAGER	RAYMOND WAGNER	21226MCLC0801OR	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	ANNE ARUNDEL	MD	21226	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	MD		21226	YES	NO	NO	NO	ROBERT TWORKOWSKI	7325415131	5171							424710						39.20778	-76.58656	179494497								BP PRODUCTS NORTH AMERICA INC	039596507	NO	ROBERT.TWORKOWSKI@BP.COM	
2011	TERMINAL MANAGER	RAYMOND WAGNER	21226MCLC0801OR	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	ANNE ARUNDEL	MD	21226	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	MD		21226	YES	NO	NO	NO	ROBERT TWORKOWSKI	7325415131	5171							424710						39.20778	-76.58656	179494497								BP PRODUCTS NORTH AMERICA INC	039596507	NO	ROBERT.TWORKOWSKI@BP.COM	
2011	TERMINAL MANAGER	RAYMOND WAGNER	21226MCLC0801OR	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	ANNE ARUNDEL	MD	21226	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	MD		21226	YES	NO	NO	NO	ROBERT TWORKOWSKI	7325415131	5171							424710						39.20778	-76.58656	179494497								BP PRODUCTS NORTH AMERICA INC	039596507	NO	ROBERT.TWORKOWSKI@BP.COM	
2011	TERMINAL MANAGER	RAYMOND WAGNER	21226MCLC0801OR	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	ANNE ARUNDEL	MD	21226	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	MD		21226	YES	NO	NO	NO	ROBERT TWORKOWSKI	7325415131	5171							424710						39.20778	-76.58656	179494497								BP PRODUCTS NORTH AMERICA INC	039596507	NO	ROBERT.TWORKOWSKI@BP.COM	
2011	TERMINAL MANAGER	RAYMOND WAGNER	21226MCLC0801OR	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	ANNE ARUNDEL	MD	21226	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	MD		21226	YES	NO	NO	NO	ROBERT TWORKOWSKI	7325415131	5171							424710						39.20778	-76.58656	179494497								BP PRODUCTS NORTH AMERICA INC	039596507	NO	ROBERT.TWORKOWSKI@BP.COM	
2011	TERMINAL MANAGER	RAYMOND WAGNER	21226MCLC0801OR	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	ANNE ARUNDEL	MD	21226	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	MD		21226	YES	NO	NO	NO	ROBERT TWORKOWSKI	7325415131	5171							424710						39.20778	-76.58656	179494497								BP PRODUCTS NORTH AMERICA INC	039596507	NO	ROBERT.TWORKOWSKI@BP.COM	
2011	TERMINAL MANAGER	RAYMOND WAGNER	21226MCLC0801OR	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	ANNE ARUNDEL	MD	21226	BP PRODUCTS NORTH AMERICA INC CURTIS BAY TERMINAL	801 ORDNANCE RD	CURTIS BAY	MD		21226	YES	NO	NO	NO	ROBERT TWORKOWSKI	7325415131	5171							424710						39.20778	-76.58656	179494497								BP PRODUCTS NORTH AMERICA INC	039596507	NO	ROBERT.TWORKOWSKI@BP.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	MARYLAND CLEAN COAL, COO	DALE LINAWEAVER	21226BRNDN1000B	BRANDON SHORES & WAGNER COMPLEX	1000 BRANDON SHORES RD	BALTIMORE	ANNE ARUNDEL	MD	212261746	BRANDON SHORES & WAGNER COMPLEX	1005 BRANDON SHORES RD	BALTIMORE	MD		21226	YES	NO	NO	NO	KEVIN THORNTON	4104702652	4911							221112						39.180833	-76.538333									EXELON CORP	001807150	NO	KEVIN.THORNTON@CONSTELLATION.COM	
2011	ENVIRONMENTAL COORDINATOR	RAYMOND SAMPSON	21224BLDNG1500P	BUILDING MATERIALS MANUFACTURING CORP	1500 S PONCA ST	BALTIMORE	BALTIMORE (CITY)	MD	21224	BUILDING MATERIALS MANUFACTURING CORP	1500 S PONCA ST	BALTIMORE	MD		21224	YES	NO	NO	NO	STEVE ZIEGFELD	4106311448	2952							324122						39.27541	-76.5542									BUILDING MATERIALS CORP OF AMERICA		NO	SZIEGFELD@GAF.COM	
2011	ENVIRONMENTAL COORDINATOR	RAYMOND SAMPSON	21224BLDNG1500P	BUILDING MATERIALS MANUFACTURING CORP	1500 S PONCA ST	BALTIMORE	BALTIMORE (CITY)	MD	21224	BUILDING MATERIALS MANUFACTURING CORP	1500 S PONCA ST	BALTIMORE	MD		21224	YES	NO	NO	NO	STEVE ZIEGFELD	4106311448	2952							324122						39.27541	-76.5542									BUILDING MATERIALS CORP OF AMERICA		NO	SZIEGFELD@GAF.COM	
2011	ENVIRONMENTAL COORDINATOR	RAYMOND SAMPSON	21224BLDNG1500P	BUILDING MATERIALS MANUFACTURING CORP	1500 S PONCA ST	BALTIMORE	BALTIMORE (CITY)	MD	21224	BUILDING MATERIALS MANUFACTURING CORP	1500 S PONCA ST	BALTIMORE	MD		21224	YES	NO	NO	NO	STEVE ZIEGFELD	4106311448	2952							324122						39.27541	-76.5542									BUILDING MATERIALS CORP OF AMERICA		NO	SZIEGFELD@GAF.COM	
2011	ENVIRONMENTAL COORDINATOR	RAYMOND SAMPSON	21224BLDNG1500P	BUILDING MATERIALS MANUFACTURING CORP	1500 S PONCA ST	BALTIMORE	BALTIMORE (CITY)	MD	21224	BUILDING MATERIALS MANUFACTURING CORP	1500 S PONCA ST	BALTIMORE	MD		21224	YES	NO	NO	NO	STEVE ZIEGFELD	4106311448	2952							324122						39.27541	-76.5542									BUILDING MATERIALS CORP OF AMERICA		NO	SZIEGFELD@GAF.COM	
2011	US ENVIRONMENTAL MANAGER	CAROL CROCKETT	21777CNMSTRTE28	CANAM STEEL CORP POINT OF ROCKS PLANT	4010 CLAY ST	POINT OF ROCKS	FREDERICK	MD	217770285	CANAM STEEL CORP POINT OF ROCKS PLANT	4010 CLAY ST	POINT OF ROCKS	MD		21777-0285	YES	NO	NO	NO	MICHEL CYR	3018745141	3441							332312						39.275139	-77.529029	045911658								CANAM STEEL CORP	045911658	NO	MICHEL.CYR@CANAM.WS	
2011	PLANT MANAGER	EARL SEXTON	21078CLLCR1354O	CELLO PROFESSIONAL PRODUCTS	1354 OLD POST RD	HAVRE DE GRACE	HARFORD	MD	210788036	CELLO PROFESSIONAL PRODUCTS	1354 OLD POST RD	HAVRE DE GRACE	MD		21078-8036	YES	NO	NO	NO	EARL SEXTON	4109391234	2842							325611						39.537222	-76.110278	007372329								CARROLL CO	007372329	NO	ESEXTON@CARROLLCO.COM	
