REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	ENVIRONMENTAL, HEALTH AND SAFETY MANAGER	GARY CUSHING	42025LCBNDSYMSO	3A COMPOSITES USA INC	280 W 5TH ST	BENTON	MARSHALL	KY	42025	3A COMPOSITES USA INC	280 W 5TH ST	BENTON	KY		42025	YES	NO	NO	NO	GARY A. CUSHING	2705274278	3081	3083						326130						36.86642	-88.35834	056819287								3A COMPOSITES USA INC		NO	GARY.CUSHING@3ACOMPOSITES.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	ENVIRONMENTAL AFFAIRS MANAGER	CHARLES GIBSON	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						38.497778	-82.663056	606072130								AK STEEL CORP	606072130	NO	BARRY_RACEY@AKSTEEL.COM	
2011	FACILITIES MANAGER	ERIC SWAFFORD	42141MKBRK1765C	AKEBONO BRAKE CORP GLASGOW	1765 CLEVELAND AVE	GLASGOW	BARREN	KY	42141	AKEBONO BRAKE CORP GLASGOW	1765 CLEVELAND AVE	GLASGOW	KY		42141	YES	NO	NO	NO	ERIC SWAFFORD	2706781765	3714							336340						36.989361	-85.932176	883762718								AKEBONO BRAKE INDUSTRY CO LTD		NO		
2011	FACILITIES MANAGER	ERIC SWAFFORD	42141MKBRK1765C	AKEBONO BRAKE CORP GLASGOW	1765 CLEVELAND AVE	GLASGOW	BARREN	KY	42141	AKEBONO BRAKE CORP GLASGOW	1765 CLEVELAND AVE	GLASGOW	KY		42141	YES	NO	NO	NO	ERIC SWAFFORD	2706781765	3714							336340						36.989361	-85.932176	883762718								AKEBONO BRAKE INDUSTRY CO LTD		NO		
2011	FACILITIES MANAGER	ERIC SWAFFORD	42141MKBRK1765C	AKEBONO BRAKE CORP GLASGOW	1765 CLEVELAND AVE	GLASGOW	BARREN	KY	42141	AKEBONO BRAKE CORP GLASGOW	1765 CLEVELAND AVE	GLASGOW	KY		42141	YES	NO	NO	NO	ERIC SWAFFORD	2706781765	3714							336340						36.989361	-85.932176	883762718								AKEBONO BRAKE INDUSTRY CO LTD		NO		
2011	FACILITIES MANAGER	ERIC SWAFFORD	42141MKBRK1765C	AKEBONO BRAKE CORP GLASGOW	1765 CLEVELAND AVE	GLASGOW	BARREN	KY	42141	AKEBONO BRAKE CORP GLASGOW	1765 CLEVELAND AVE	GLASGOW	KY		42141	YES	NO	NO	NO	ERIC SWAFFORD	2706781765	3714							336340						36.989361	-85.932176	883762718								AKEBONO BRAKE INDUSTRY CO LTD		NO		
2011	SENIOR ENVIRONMENTAL ENGINEER	DAVID PEDIGO	42701MBRKC300RI	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	HARDIN	KY	42701	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	KY		42701	YES	NO	NO	NO	BRANDON KESSINGER	2702345580	3714							336340						37.68422	-85.9157	174899146		KYD981753197		KY0089672				AKEBONO BRAKE INDUSTRY CO LTD	029350613	NO	BKESSINGER@AKEBONO-USA.COM	
2011	SENIOR ENVIRONMENTAL ENGINEER	DAVID PEDIGO	42701MBRKC300RI	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	HARDIN	KY	42701	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	KY		42701	YES	NO	NO	NO	BRANDON KESSINGER	2702345580	3714							336340						37.68422	-85.9157	174899146		KYD981753197		KY0089672				AKEBONO BRAKE INDUSTRY CO LTD	029350613	NO	BKESSINGER@AKEBONO-USA.COM	
2011	SENIOR ENVIRONMENTAL ENGINEER	DAVID PEDIGO	42701MBRKC300RI	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	HARDIN	KY	42701	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	KY		42701	YES	NO	NO	NO	BRANDON KESSINGER	2702345580	3714							336340						37.68422	-85.9157	174899146		KYD981753197		KY0089672				AKEBONO BRAKE INDUSTRY CO LTD	029350613	NO	BKESSINGER@AKEBONO-USA.COM	
2011	SENIOR ENVIRONMENTAL ENGINEER	DAVID PEDIGO	42701MBRKC300RI	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	HARDIN	KY	42701	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	KY		42701	YES	NO	NO	NO	BRANDON KESSINGER	2702345580	3714							336340						37.68422	-85.9157	174899146		KYD981753197		KY0089672				AKEBONO BRAKE INDUSTRY CO LTD	029350613	NO	BKESSINGER@AKEBONO-USA.COM	
2011	SENIOR ENVIRONMENTAL ENGINEER	DAVID PEDIGO	42701MBRKC300RI	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	HARDIN	KY	42701	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	KY		42701	YES	NO	NO	NO	BRANDON KESSINGER	2702345580	3714							336340						37.68422	-85.9157	174899146		KYD981753197		KY0089672				AKEBONO BRAKE INDUSTRY CO LTD	029350613	NO	BKESSINGER@AKEBONO-USA.COM	
2011	SENIOR ENVIRONMENTAL ENGINEER	DAVID PEDIGO	42701MBRKC300RI	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	HARDIN	KY	42701	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	KY		42701	YES	NO	NO	NO	BRANDON KESSINGER	2702345580	3714							336340						37.68422	-85.9157	174899146		KYD981753197		KY0089672				AKEBONO BRAKE INDUSTRY CO LTD	029350613	NO	BKESSINGER@AKEBONO-USA.COM	
2011	SENIOR ENVIRONMENTAL ENGINEER	DAVID PEDIGO	42701MBRKC300RI	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	HARDIN	KY	42701	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	KY		42701	YES	NO	NO	NO	BRANDON KESSINGER	2702345580	3714							336340						37.68422	-85.9157	174899146		KYD981753197		KY0089672				AKEBONO BRAKE INDUSTRY CO LTD	029350613	NO	BKESSINGER@AKEBONO-USA.COM	
2011	SENIOR ENVIRONMENTAL ENGINEER	DAVID PEDIGO	42701MBRKC300RI	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	HARDIN	KY	42701	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	KY		42701	YES	NO	NO	NO	BRANDON KESSINGER	2702345580	3714							336340						37.68422	-85.9157	174899146		KYD981753197		KY0089672				AKEBONO BRAKE INDUSTRY CO LTD	029350613	NO	BKESSINGER@AKEBONO-USA.COM	
2011	SENIOR ENVIRONMENTAL ENGINEER	DAVID PEDIGO	42701MBRKC300RI	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	HARDIN	KY	42701	AKEBONO ELIZABETHTOWN PLANT	300 RING RD	ELIZABETHTOWN	KY		42701	YES	NO	NO	NO	BRANDON KESSINGER	2702345580	3714							336340						37.68422	-85.9157	174899146		KYD981753197		KY0089672				AKEBONO BRAKE INDUSTRY CO LTD	029350613	NO	BKESSINGER@AKEBONO-USA.COM	
2011	PLANT MANAGER	SERGE GOSSELIN	42420LCNNGKENTU	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	HENDERSON	KY	42452	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	KY		42452	YES	NO	NO	NO	SERGE GOSSELIN	2705217300	3334							331312						37.685736	-87.513089	001504935								ALCAN CORP	001504935	NO	SERGE.GOSSELIN@RIOTINTO.COM	
2011	PLANT MANAGER	SERGE GOSSELIN	42420LCNNGKENTU	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	HENDERSON	KY	42452	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	KY		42452	YES	NO	NO	NO	SERGE GOSSELIN	2705217300	3334							331312						37.685736	-87.513089	001504935								ALCAN CORP	001504935	NO	SERGE.GOSSELIN@RIOTINTO.COM	
2011	PLANT MANAGER	SERGE GOSSELIN	42420LCNNGKENTU	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	HENDERSON	KY	42452	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	KY		42452	YES	NO	NO	NO	SERGE GOSSELIN	2705217300	3334							331312						37.685736	-87.513089	001504935								ALCAN CORP	001504935	NO	SERGE.GOSSELIN@RIOTINTO.COM	
2011	PLANT MANAGER	SERGE GOSSELIN	42420LCNNGKENTU	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	HENDERSON	KY	42452	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	KY		42452	YES	NO	NO	NO	SERGE GOSSELIN	2705217300	3334							331312						37.685736	-87.513089	001504935								ALCAN CORP	001504935	NO	SERGE.GOSSELIN@RIOTINTO.COM	
2011	PLANT MANAGER	SERGE GOSSELIN	42420LCNNGKENTU	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	HENDERSON	KY	42452	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	KY		42452	YES	NO	NO	NO	SERGE GOSSELIN	2705217300	3334							331312						37.685736	-87.513089	001504935								ALCAN CORP	001504935	NO	SERGE.GOSSELIN@RIOTINTO.COM	
2011	PLANT MANAGER	SERGE GOSSELIN	42420LCNNGKENTU	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	HENDERSON	KY	42452	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	KY		42452	YES	NO	NO	NO	SERGE GOSSELIN	2705217300	3334							331312						37.685736	-87.513089	001504935								ALCAN CORP	001504935	NO	SERGE.GOSSELIN@RIOTINTO.COM	
2011	PLANT MANAGER	SERGE GOSSELIN	42420LCNNGKENTU	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	HENDERSON	KY	42452	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	KY		42452	YES	NO	NO	NO	SERGE GOSSELIN	2705217300	3334							331312						37.685736	-87.513089	001504935								ALCAN CORP	001504935	NO	SERGE.GOSSELIN@RIOTINTO.COM	
2011	PLANT MANAGER	SERGE GOSSELIN	42420LCNNGKENTU	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	HENDERSON	KY	42452	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	KY		42452	YES	NO	NO	NO	SERGE GOSSELIN	2705217300	3334							331312						37.685736	-87.513089	001504935								ALCAN CORP	001504935	NO	SERGE.GOSSELIN@RIOTINTO.COM	
2011	PLANT MANAGER	SERGE GOSSELIN	42420LCNNGKENTU	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	HENDERSON	KY	42452	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	KY		42452	YES	NO	NO	NO	SERGE GOSSELIN	2705217300	3334							331312						37.685736	-87.513089	001504935								ALCAN CORP	001504935	NO	SERGE.GOSSELIN@RIOTINTO.COM	
2011	PLANT MANAGER	SERGE GOSSELIN	42420LCNNGKENTU	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	HENDERSON	KY	42452	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	KY		42452	YES	NO	NO	NO	SERGE GOSSELIN	2705217300	3334							331312						37.685736	-87.513089	001504935								ALCAN CORP	001504935	NO	SERGE.GOSSELIN@RIOTINTO.COM	
2011	PLANT MANAGER	TY BROWN	42261MCRCY609GA	ALERIS RECYCLING INC	805 GARDNER LN	MORGANTOWN	BUTLER	KY	42261	ALERIS RECYCLING INC	PO BOX 1010	MORGANTOWN	KY		42261	YES	NO	NO	NO	TY BROWN	2705260511	3341							331314						37.206274	-86.713812	602844995								ALERIS RECYCLING INC		NO	TY.BROWN@ALERIS.COM	
2011	PLANT MANAGER	TY BROWN	42261MCRCY609GA	ALERIS RECYCLING INC	805 GARDNER LN	MORGANTOWN	BUTLER	KY	42261	ALERIS RECYCLING INC	PO BOX 1010	MORGANTOWN	KY		42261	YES	NO	NO	NO	TY BROWN	2705260511	3341							331314						37.206274	-86.713812	602844995								ALERIS RECYCLING INC		NO	TY.BROWN@ALERIS.COM	
2011	PLANT MANAGER	TY BROWN	42261MCRCY609GA	ALERIS RECYCLING INC	805 GARDNER LN	MORGANTOWN	BUTLER	KY	42261	ALERIS RECYCLING INC	PO BOX 1010	MORGANTOWN	KY		42261	YES	NO	NO	NO	TY BROWN	2705260511	3341							331314						37.206274	-86.713812	602844995								ALERIS RECYCLING INC		NO	TY.BROWN@ALERIS.COM	
2011	PLANT MANAGER	TY BROWN	42261MCRCY609GA	ALERIS RECYCLING INC	805 GARDNER LN	MORGANTOWN	BUTLER	KY	42261	ALERIS RECYCLING INC	PO BOX 1010	MORGANTOWN	KY		42261	YES	NO	NO	NO	TY BROWN	2705260511	3341							331314						37.206274	-86.713812	602844995								ALERIS RECYCLING INC		NO	TY.BROWN@ALERIS.COM	
2011	PLANT MANAGER	TY BROWN	42261MCRCY609GA	ALERIS RECYCLING INC	805 GARDNER LN	MORGANTOWN	BUTLER	KY	42261	ALERIS RECYCLING INC	PO BOX 1010	MORGANTOWN	KY		42261	YES	NO	NO	NO	TY BROWN	2705260511	3341							331314						37.206274	-86.713812	602844995								ALERIS RECYCLING INC		NO	TY.BROWN@ALERIS.COM	
2011	PLANT MANAGER	TY BROWN	42261MCRCY609GA	ALERIS RECYCLING INC	805 GARDNER LN	MORGANTOWN	BUTLER	KY	42261	ALERIS RECYCLING INC	PO BOX 1010	MORGANTOWN	KY		42261	YES	NO	NO	NO	TY BROWN	2705260511	3341							331314						37.206274	-86.713812	602844995								ALERIS RECYCLING INC		NO	TY.BROWN@ALERIS.COM	
2011	DIRECTOR OF OPERATIONS	DAVID HOFFMAN	42351CMMNWKYHWY	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	HANCOCK	KY	42351	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	KY		42351	YES	NO	NO	NO	DAVID HOFFMAN	2702955021	3341	3355	3479					331314	332812	331315				37.944922	-86.853251	800727286								ALERIS ROLLED PRODUCTS INC		NO		
2011	DIRECTOR OF OPERATIONS	DAVID HOFFMAN	42351CMMNWKYHWY	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	HANCOCK	KY	42351	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	KY		42351	YES	NO	NO	NO	DAVID HOFFMAN	2702955021	3341	3355	3479					331314	332812	331315				37.944922	-86.853251	800727286								ALERIS ROLLED PRODUCTS INC		NO		
2011	DIRECTOR OF OPERATIONS	DAVID HOFFMAN	42351CMMNWKYHWY	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	HANCOCK	KY	42351	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	KY		42351	YES	NO	NO	NO	DAVID HOFFMAN	2702955021	3341	3355	3479					331314	332812	331315				37.944922	-86.853251	800727286								ALERIS ROLLED PRODUCTS INC		NO		
2011	DIRECTOR OF OPERATIONS	DAVID HOFFMAN	42351CMMNWKYHWY	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	HANCOCK	KY	42351	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	KY		42351	YES	NO	NO	NO	DAVID HOFFMAN	2702955021	3341	3355	3479					331314	332812	331315				37.944922	-86.853251	800727286								ALERIS ROLLED PRODUCTS INC		NO		
2011	DIRECTOR OF OPERATIONS	DAVID HOFFMAN	42351CMMNWKYHWY	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	HANCOCK	KY	42351	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	KY		42351	YES	NO	NO	NO	DAVID HOFFMAN	2702955021	3341	3355	3479					331314	332812	331315				37.944922	-86.853251	800727286								ALERIS ROLLED PRODUCTS INC		NO		
2011	DIRECTOR OF OPERATIONS	DAVID HOFFMAN	42351CMMNWKYHWY	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	HANCOCK	KY	42351	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	KY		42351	YES	NO	NO	NO	DAVID HOFFMAN	2702955021	3341	3355	3479					331314	332812	331315				37.944922	-86.853251	800727286								ALERIS ROLLED PRODUCTS INC		NO		
2011	DIRECTOR OF OPERATIONS	DAVID HOFFMAN	42351CMMNWKYHWY	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	HANCOCK	KY	42351	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	KY		42351	YES	NO	NO	NO	DAVID HOFFMAN	2702955021	3341	3355	3479					331314	332812	331315				37.944922	-86.853251	800727286								ALERIS ROLLED PRODUCTS INC		NO		
2011	DIRECTOR OF OPERATIONS	DAVID HOFFMAN	42351CMMNWKYHWY	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	HANCOCK	KY	42351	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	KY		42351	YES	NO	NO	NO	DAVID HOFFMAN	2702955021	3341	3355	3479					331314	332812	331315				37.944922	-86.853251	800727286								ALERIS ROLLED PRODUCTS INC		NO		
2011	DIRECTOR OF OPERATIONS	DAVID HOFFMAN	42351CMMNWKYHWY	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	HANCOCK	KY	42351	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	KY		42351	YES	NO	NO	NO	DAVID HOFFMAN	2702955021	3341	3355	3479					331314	332812	331315				37.944922	-86.853251	800727286								ALERIS ROLLED PRODUCTS INC		NO		
2011	DIRECTOR OF OPERATIONS	DAVID HOFFMAN	42351CMMNWKYHWY	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	HANCOCK	KY	42351	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	KY		42351	YES	NO	NO	NO	DAVID HOFFMAN	2702955021	3341	3355	3479					331314	332812	331315				37.944922	-86.853251	800727286								ALERIS ROLLED PRODUCTS INC		NO		
2011	DIRECTOR OF OPERATIONS	DAVID HOFFMAN	42351CMMNWKYHWY	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	HANCOCK	KY	42351	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	KY		42351	YES	NO	NO	NO	DAVID HOFFMAN	2702955021	3341	3355	3479					331314	332812	331315				37.944922	-86.853251	800727286								ALERIS ROLLED PRODUCTS INC		NO		
2011	DIRECTOR OF OPERATIONS	DAVID HOFFMAN	42351CMMNWKYHWY	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	HANCOCK	KY	42351	ALERIS ROLLED PRODUCTS INC	1372 KY HWY 1957	LEWISPORT	KY		42351	YES	NO	NO	NO	DAVID HOFFMAN	2702955021	3341	3355	3479					331314	332812	331315				37.944922	-86.853251	800727286								ALERIS ROLLED PRODUCTS INC		NO		
