REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PURCHASING MANAGER	LOUIS SZKLANECKI	60101STYDC450SL	1ST AYD CORP	1325 GATEWAY DR	ELGIN	KANE	IL	601247866	1ST AYD CORP	1325 GATEWAY DR	ELGIN	IL		60124-7866	YES	NO	NO	NO	TOM SCHREINER	8476220001	2841							325611						42.06501	-88.34328	077007649										NO	TSCHREINER@1STAYD.COM	
2011	VP GLOBAL EHS	ROBERT MORRISON	60064BBTTL1400N	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	1401 SHERIDAN RD	NORTH CHICAGO	LAKE	IL	600644000	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	200 ABBOTT PARK RD (05G3; AP52S)	ABBOTT PARK	IL		600646214	YES	NO	NO	NO	THOMAS THORNTON	8479372029	2833	2834	2879					325411	325320	325412				42.33405	-87.83849	001307602								ABBOTT LABORATORIES	001307602	NO	THOMAS.THORNTON@ABBOTT.COM	
2011	VP GLOBAL EHS	ROBERT MORRISON	60064BBTTL1400N	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	1401 SHERIDAN RD	NORTH CHICAGO	LAKE	IL	600644000	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	200 ABBOTT PARK RD (05G3; AP52S)	ABBOTT PARK	IL		600646214	YES	NO	NO	NO	THOMAS THORNTON	8479372029	2833	2834	2879					325411	325320	325412				42.33405	-87.83849	001307602								ABBOTT LABORATORIES	001307602	NO	THOMAS.THORNTON@ABBOTT.COM	
2011	VP GLOBAL EHS	ROBERT MORRISON	60064BBTTL1400N	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	1401 SHERIDAN RD	NORTH CHICAGO	LAKE	IL	600644000	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	200 ABBOTT PARK RD (05G3; AP52S)	ABBOTT PARK	IL		600646214	YES	NO	NO	NO	THOMAS THORNTON	8479372029	2833	2834	2879					325411	325320	325412				42.33405	-87.83849	001307602								ABBOTT LABORATORIES	001307602	NO	THOMAS.THORNTON@ABBOTT.COM	
2011	VP GLOBAL EHS	ROBERT MORRISON	60064BBTTL1400N	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	1401 SHERIDAN RD	NORTH CHICAGO	LAKE	IL	600644000	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	200 ABBOTT PARK RD (05G3; AP52S)	ABBOTT PARK	IL		600646214	YES	NO	NO	NO	THOMAS THORNTON	8479372029	2833	2834	2879					325411	325320	325412				42.33405	-87.83849	001307602								ABBOTT LABORATORIES	001307602	NO	THOMAS.THORNTON@ABBOTT.COM	
2011	VP GLOBAL EHS	ROBERT MORRISON	60064BBTTL1400N	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	1401 SHERIDAN RD	NORTH CHICAGO	LAKE	IL	600644000	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	200 ABBOTT PARK RD (05G3; AP52S)	ABBOTT PARK	IL		600646214	YES	NO	NO	NO	THOMAS THORNTON	8479372029	2833	2834	2879					325411	325320	325412				42.33405	-87.83849	001307602								ABBOTT LABORATORIES	001307602	NO	THOMAS.THORNTON@ABBOTT.COM	
2011	VP GLOBAL EHS	ROBERT MORRISON	60064BBTTL1400N	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	1401 SHERIDAN RD	NORTH CHICAGO	LAKE	IL	600644000	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	200 ABBOTT PARK RD (05G3; AP52S)	ABBOTT PARK	IL		600646214	YES	NO	NO	NO	THOMAS THORNTON	8479372029	2833	2834	2879					325411	325320	325412				42.33405	-87.83849	001307602								ABBOTT LABORATORIES	001307602	NO	THOMAS.THORNTON@ABBOTT.COM	
2011	VP GLOBAL EHS	ROBERT MORRISON	60064BBTTL1400N	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	1401 SHERIDAN RD	NORTH CHICAGO	LAKE	IL	600644000	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	200 ABBOTT PARK RD (05G3; AP52S)	ABBOTT PARK	IL		600646214	YES	NO	NO	NO	THOMAS THORNTON	8479372029	2833	2834	2879					325411	325320	325412				42.33405	-87.83849	001307602								ABBOTT LABORATORIES	001307602	NO	THOMAS.THORNTON@ABBOTT.COM	
2011	VP GLOBAL EHS	ROBERT MORRISON	60064BBTTL1400N	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	1401 SHERIDAN RD	NORTH CHICAGO	LAKE	IL	600644000	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	200 ABBOTT PARK RD (05G3; AP52S)	ABBOTT PARK	IL		600646214	YES	NO	NO	NO	THOMAS THORNTON	8479372029	2833	2834	2879					325411	325320	325412				42.33405	-87.83849	001307602								ABBOTT LABORATORIES	001307602	NO	THOMAS.THORNTON@ABBOTT.COM	
2011	VP GLOBAL EHS	ROBERT MORRISON	60064BBTTL1400N	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	1401 SHERIDAN RD	NORTH CHICAGO	LAKE	IL	600644000	ABBOTT LABORATORIES - NORTH CH ICAGO FACILITY	200 ABBOTT PARK RD (05G3; AP52S)	ABBOTT PARK	IL		600646214	YES	NO	NO	NO	THOMAS THORNTON	8479372029	2833	2834	2879					325411	325320	325412				42.33405	-87.83849	001307602								ABBOTT LABORATORIES	001307602	NO	THOMAS.THORNTON@ABBOTT.COM	
2011	PLANT MANAGER	DAVID HENDERSON	6206WBNGBN395BI	ABENGOA BIOENERGY OF ILLINOIS	395 BISSELL ST	MADISON	MADISON	IL	62060	ABENGOA BIOENERGY OF ILLINOIS	395 BISSELL ST	MADISON	IL		62060	YES	NO	NO	NO	DAVID HENDERSON	6184514422								325193						38.682167	-90.182337	832644814								ABENGOA BIOENERGY		NO		
2011	PLANT MANAGER	DAVID HENDERSON	6206WBNGBN395BI	ABENGOA BIOENERGY OF ILLINOIS	395 BISSELL ST	MADISON	MADISON	IL	62060	ABENGOA BIOENERGY OF ILLINOIS	395 BISSELL ST	MADISON	IL		62060	YES	NO	NO	NO	DAVID HENDERSON	6184514422								325193						38.682167	-90.182337	832644814								ABENGOA BIOENERGY		NO		
2011	PLANT MANAGER	DAVID HENDERSON	6206WBNGBN395BI	ABENGOA BIOENERGY OF ILLINOIS	395 BISSELL ST	MADISON	MADISON	IL	62060	ABENGOA BIOENERGY OF ILLINOIS	395 BISSELL ST	MADISON	IL		62060	YES	NO	NO	NO	DAVID HENDERSON	6184514422								325193						38.682167	-90.182337	832644814								ABENGOA BIOENERGY		NO		
2011	PLANT MANAGER	DAVID HENDERSON	6206WBNGBN395BI	ABENGOA BIOENERGY OF ILLINOIS	395 BISSELL ST	MADISON	MADISON	IL	62060	ABENGOA BIOENERGY OF ILLINOIS	395 BISSELL ST	MADISON	IL		62060	YES	NO	NO	NO	DAVID HENDERSON	6184514422								325193						38.682167	-90.182337	832644814								ABENGOA BIOENERGY		NO		
2011	PLANT MANAGER	DAVID HENDERSON	6206WBNGBN395BI	ABENGOA BIOENERGY OF ILLINOIS	395 BISSELL ST	MADISON	MADISON	IL	62060	ABENGOA BIOENERGY OF ILLINOIS	395 BISSELL ST	MADISON	IL		62060	YES	NO	NO	NO	DAVID HENDERSON	6184514422								325193						38.682167	-90.182337	832644814								ABENGOA BIOENERGY		NO		
2011	VICE PRESIDENT	SCOTT RICHTER	6017WBLDCS397WE	ABLE DIE CASTING CORP	3907 WESLEY TERRACE	SCHILLER PARK	COOK	IL	60176	ABLE DIE CASTING CORP	3907 WESLEY TERRACE	SCHILLER PARK	IL		60176	YES	NO	NO	NO	SCOTT RICHTER	8476781991								331521	331522					41.9503	-87.8634	005085691								ABLE DIE CASTING CORP		NO	SCRICHTER@ABLEDIECASTING.COM	
2011	VICE PRESIDENT	SCOTT RICHTER	6017WBLDCS397WE	ABLE DIE CASTING CORP	3907 WESLEY TERRACE	SCHILLER PARK	COOK	IL	60176	ABLE DIE CASTING CORP	3907 WESLEY TERRACE	SCHILLER PARK	IL		60176	YES	NO	NO	NO	SCOTT RICHTER	8476781991								331521	331522					41.9503	-87.8634	005085691								ABLE DIE CASTING CORP		NO	SCRICHTER@ABLEDIECASTING.COM	
2011	FACILITY MANAGER	DONALD ESSER	60623BLLCT2001S	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	COOK	IL	60623	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	IL		60623	YES	NO	NO	NO	DON ESSER	7732771600	3471							332813						41.853889	-87.736389	005098611										NO	DONE@ABLEELECTROPOLISHING.COM	
2011	FACILITY MANAGER	DONALD ESSER	60623BLLCT2001S	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	COOK	IL	60623	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	IL		60623	YES	NO	NO	NO	DON ESSER	7732771600	3471							332813						41.853889	-87.736389	005098611										NO	DONE@ABLEELECTROPOLISHING.COM	
2011	FACILITY MANAGER	DONALD ESSER	60623BLLCT2001S	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	COOK	IL	60623	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	IL		60623	YES	NO	NO	NO	DON ESSER	7732771600	3471							332813						41.853889	-87.736389	005098611										NO	DONE@ABLEELECTROPOLISHING.COM	
2011	FACILITY MANAGER	DONALD ESSER	60623BLLCT2001S	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	COOK	IL	60623	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	IL		60623	YES	NO	NO	NO	DON ESSER	7732771600	3471							332813						41.853889	-87.736389	005098611										NO	DONE@ABLEELECTROPOLISHING.COM	
2011	FACILITY MANAGER	DONALD ESSER	60623BLLCT2001S	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	COOK	IL	60623	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	IL		60623	YES	NO	NO	NO	DON ESSER	7732771600	3471							332813						41.853889	-87.736389	005098611										NO	DONE@ABLEELECTROPOLISHING.COM	
2011	FACILITY MANAGER	DONALD ESSER	60623BLLCT2001S	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	COOK	IL	60623	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	IL		60623	YES	NO	NO	NO	DON ESSER	7732771600	3471							332813						41.853889	-87.736389	005098611										NO	DONE@ABLEELECTROPOLISHING.COM	
2011	FACILITY MANAGER	DONALD ESSER	60623BLLCT2001S	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	COOK	IL	60623	ABLE ELECTROPOLISHING CO INC	2001 S KILBOURN AVE	CHICAGO	IL		60623	YES	NO	NO	NO	DON ESSER	7732771600	3471							332813						41.853889	-87.736389	005098611										NO	DONE@ABLEELECTROPOLISHING.COM	
2011	CORPORATE MANAGER ES&H	MATTHEW CARUSO	60563CCLCL72FRN	ACCEL COLOR NAPERVILLE	720 FRONTENAC RD	NAPERVILLE	DUPAGE	IL	60563	ACCEL COLOR NAPERVILLE	ONE QUALITY CIR	CLINTON	TN		37716	YES	NO	NO	NO	MATTHEW CARUSO	8654576700	3087							325991						41.7823	-88.22838									TECHMER PM LLC	148474216	NO	MCARUSO@TECHMERPM.COM	
2011	CORPORATE MANAGER ES&H	MATTHEW CARUSO	60563CCLCL72FRN	ACCEL COLOR NAPERVILLE	720 FRONTENAC RD	NAPERVILLE	DUPAGE	IL	60563	ACCEL COLOR NAPERVILLE	ONE QUALITY CIR	CLINTON	TN		37716	YES	NO	NO	NO	MATTHEW CARUSO	8654576700	3087							325991						41.7823	-88.22838									TECHMER PM LLC	148474216	NO	MCARUSO@TECHMERPM.COM	
2011	FACILITY MANAGER	CARY GOLDBERG	60090SPCTR140EH	ACCELLENT ENDOSCOPY WHL	140 E HINTZ RD	WHEELING	COOK	IL	60090	ACCELLENT ENDOSCOPY WHL	140 E HINTZ RD	WHEELING	IL		60090	YES	NO	NO	NO	MR. CARY GOLDBERG	8475201553	3841	3471						339112						42.124091	-87.900181	095266680								KOHLBERG KRAVIS ROBERTS & CO	049635048	NO	CARY.GOLDBERG@ACCELLENT.COM	
2011	FACILITY MANAGER	CARY GOLDBERG	60090SPCTR140EH	ACCELLENT ENDOSCOPY WHL	140 E HINTZ RD	WHEELING	COOK	IL	60090	ACCELLENT ENDOSCOPY WHL	140 E HINTZ RD	WHEELING	IL		60090	YES	NO	NO	NO	MR. CARY GOLDBERG	8475201553	3841	3471						339112						42.124091	-87.900181	095266680								KOHLBERG KRAVIS ROBERTS & CO	049635048	NO	CARY.GOLDBERG@ACCELLENT.COM	
2011	FACILITY MANAGER	CARY GOLDBERG	60090SPCTR140EH	ACCELLENT ENDOSCOPY WHL	140 E HINTZ RD	WHEELING	COOK	IL	60090	ACCELLENT ENDOSCOPY WHL	140 E HINTZ RD	WHEELING	IL		60090	YES	NO	NO	NO	MR. CARY GOLDBERG	8475201553	3841	3471						339112						42.124091	-87.900181	095266680								KOHLBERG KRAVIS ROBERTS & CO	049635048	NO	CARY.GOLDBERG@ACCELLENT.COM	
2011	ENGINEERING MANAGER	ALLEN WYCH	61008TPTTP826EA	ACCUMENT GLOBAL TECHNOLOGIES - CAMCAR LLC - BELVIDERE IL	826 E MADISON ST	BELVIDERE	BOONE	IL	61008	ACCUMENT GLOBAL TECHNOLOGIES - CAMCAR LLC - BELVIDERE IL	826 E MADISON ST	BELVIDERE	IL		61008	YES	NO	NO	NO	ALLEN R. WYCH	8155447512	3452							332722						42.26647	-88.83757	024953291								PLATINUM EQUITY LLC	183645733	NO	AWYCH@ACUMENT.COM	
2011	VICE PRESIDENT OF OPERATIONS	JEFF LOGAN	60650CCRTN3130S	ACCURATE ANODIZING	3130 S AUSTIN AVE	CICERO	COOK	IL	60804	ACCURATE ANODIZING	3130 S AUSTIN AVE	CICERO	IL		60804	YES	NO	NO	NO	JEFF LOGAN	7082225307	3471							332813						41.835525	-87.77329	005098694								SAPORITO FINISHING CO	005098694	NO	JEFFL@SAPORITOFINISHING.COM	
2011	VICE PRESIDENT OF OPERATIONS	JEFF LOGAN	60650CCRTN3130S	ACCURATE ANODIZING	3130 S AUSTIN AVE	CICERO	COOK	IL	60804	ACCURATE ANODIZING	3130 S AUSTIN AVE	CICERO	IL		60804	YES	NO	NO	NO	JEFF LOGAN	7082225307	3471							332813						41.835525	-87.77329	005098694								SAPORITO FINISHING CO	005098694	NO	JEFFL@SAPORITOFINISHING.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60430CCRTD1111M	ACCURATE DISPERSIONS	1111 MAPLE AVE	HOMEWOOD	COOK	IL	60430	ACCURATE DISPERSIONS	1111 MAPLE AVE	HOMEWOOD	IL		60430	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182								325510						42.03809	-87.68515	004206397								THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	DIRECTOR ENVIRONMENTAL AFFAIRS	SCOTT THOMAS	60473MCWHR192W1	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	COOK	IL	60473	ACCURATE DISPERSIONS	192 W 155TH ST	SOUTH HOLLAND	IL		60473	YES	NO	NO	NO	R. SCOTT THOMAS	2165662182	2851							325510						41.61385	-87.62167	004206397		ILR000017798		ILR006002				THE SHERWIN-WILLIAMS CO	004206397	NO	RSTHOMAS@SHERWIN.COM	
2011	HUMAN RESOURCES MANAGER	LAUREN BERNICKY	60645CCRTT3550W	ACCURATE THREADED FASTNERS	3550 W PRATT	LINCOLNWOOD	COOK	IL	60712	ACCURATE THREADED FASTNERS	3550 W PRATT	LINCOLNWOOD	IL		60712	YES	NO	NO	NO	LAUREN BERNICKY	8479338608	3452							332722						42.00457	-87.71817	013488796										NO	LBERNICKY@ATF-INC.COM	
2011	HUMAN RESOURCES MANAGER	LAUREN BERNICKY	60645CCRTT3550W	ACCURATE THREADED FASTNERS	3550 W PRATT	LINCOLNWOOD	COOK	IL	60712	ACCURATE THREADED FASTNERS	3550 W PRATT	LINCOLNWOOD	IL		60712	YES	NO	NO	NO	LAUREN BERNICKY	8479338608	3452							332722						42.00457	-87.71817	013488796										NO	LBERNICKY@ATF-INC.COM	
2011	HUMAN RESOURCES MANAGER	LAUREN BERNICKY	60645CCRTT3550W	ACCURATE THREADED FASTNERS	3550 W PRATT	LINCOLNWOOD	COOK	IL	60712	ACCURATE THREADED FASTNERS	3550 W PRATT	LINCOLNWOOD	IL		60712	YES	NO	NO	NO	LAUREN BERNICKY	8479338608	3452							332722						42.00457	-87.71817	013488796										NO	LBERNICKY@ATF-INC.COM	
2011	OWNER		60162CNDZN4161B	ACE ANODIZING & IMPREGNATING INC	4161 BUTTERFIELD RD	HILLSIDE	COOK	IL	60162	ACE ANODIZING & IMPREGNATING INC	PO BOX 639	HILLSIDE	IL		60162	YES	NO	NO	NO	DAVID VAUGHN	7085476680	3471							332813						41.881428	-87.887638	005258405										NO	DAVIDACE@AMERITECH.NET	
2011	OWNER		60162CNDZN4161B	ACE ANODIZING & IMPREGNATING INC	4161 BUTTERFIELD RD	HILLSIDE	COOK	IL	60162	ACE ANODIZING & IMPREGNATING INC	PO BOX 639	HILLSIDE	IL		60162	YES	NO	NO	NO	DAVID VAUGHN	7085476680	3471							332813						41.881428	-87.887638	005258405										NO	DAVIDACE@AMERITECH.NET	
2011	OWNER		60162CNDZN4161B	ACE ANODIZING & IMPREGNATING INC	4161 BUTTERFIELD RD	HILLSIDE	COOK	IL	60162	ACE ANODIZING & IMPREGNATING INC	PO BOX 639	HILLSIDE	IL		60162	YES	NO	NO	NO	DAVID VAUGHN	7085476680	3471							332813						41.881428	-87.887638	005258405										NO	DAVIDACE@AMERITECH.NET	
2011	DIRECTOR	JACK WICKHAM	60443CHRDW21901	ACE HARDWARE CORP PAINT DIV	21901 CENTRAL AVE	MATTESON	COOK	IL	60443	ACE HARDWARE CORP PAINT DIV	21901 CENTRAL AVE	MATTESON	IL		60443	YES	NO	NO	NO	WILLIAM WACHTER	7087203127	2851							325510						41.49244	-87.75163	006928311								ACE HARDWARE CORP	006928311	NO	WWACH@ACEHARDWARE.COM	
2011	DIRECTOR	JACK WICKHAM	60443CHRDW21901	ACE HARDWARE CORP PAINT DIV	21901 CENTRAL AVE	MATTESON	COOK	IL	60443	ACE HARDWARE CORP PAINT DIV	21901 CENTRAL AVE	MATTESON	IL		60443	YES	NO	NO	NO	WILLIAM WACHTER	7087203127	2851							325510						41.49244	-87.75163	006928311								ACE HARDWARE CORP	006928311	NO	WWACH@ACEHARDWARE.COM	
2011	DIRECTOR	JACK WICKHAM	60443CHRDW21901	ACE HARDWARE CORP PAINT DIV	21901 CENTRAL AVE	MATTESON	COOK	IL	60443	ACE HARDWARE CORP PAINT DIV	21901 CENTRAL AVE	MATTESON	IL		60443	YES	NO	NO	NO	WILLIAM WACHTER	7087203127	2851							325510						41.49244	-87.75163	006928311								ACE HARDWARE CORP	006928311	NO	WWACH@ACEHARDWARE.COM	
