REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	GEOFFREY STIDHAM	19014CSTMC50MIL	3M ASTON	50 MILTON DR	CHESTER TOWNSHIP	DELAWARE	PA	19013	3M ASTON	50 MILTON DR	ASTON	PA		19014	YES	NO	NO	NO	GEOFFERY STIDHAM	6104977002	2821							325211						39.855827	-75.411858	022473735								3M CO	006173082	NO	GLSTIDHAM@MMM.COM	
2011	PROCESS ENGINEER	GARY LECKONBY	15061SBVRV394FR	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	BEAVER	PA	15061	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	PA		15061	YES	NO	NO	NO	GARY LECKONBY	7246305255	4911							221112						40.65554	-80.34946	043857812								AES CORP	043857812	NO		
2011	PROCESS ENGINEER	GARY LECKONBY	15061SBVRV394FR	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	BEAVER	PA	15061	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	PA		15061	YES	NO	NO	NO	GARY LECKONBY	7246305255	4911							221112						40.65554	-80.34946	043857812								AES CORP	043857812	NO		
2011	PROCESS ENGINEER	GARY LECKONBY	15061SBVRV394FR	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	BEAVER	PA	15061	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	PA		15061	YES	NO	NO	NO	GARY LECKONBY	7246305255	4911							221112						40.65554	-80.34946	043857812								AES CORP	043857812	NO		
2011	PROCESS ENGINEER	GARY LECKONBY	15061SBVRV394FR	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	BEAVER	PA	15061	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	PA		15061	YES	NO	NO	NO	GARY LECKONBY	7246305255	4911							221112						40.65554	-80.34946	043857812								AES CORP	043857812	NO		
2011	PROCESS ENGINEER	GARY LECKONBY	15061SBVRV394FR	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	BEAVER	PA	15061	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	PA		15061	YES	NO	NO	NO	GARY LECKONBY	7246305255	4911							221112						40.65554	-80.34946	043857812								AES CORP	043857812	NO		
2011	PROCESS ENGINEER	GARY LECKONBY	15061SBVRV394FR	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	BEAVER	PA	15061	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	PA		15061	YES	NO	NO	NO	GARY LECKONBY	7246305255	4911							221112						40.65554	-80.34946	043857812								AES CORP	043857812	NO		
2011	PROCESS ENGINEER	GARY LECKONBY	15061SBVRV394FR	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	BEAVER	PA	15061	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	PA		15061	YES	NO	NO	NO	GARY LECKONBY	7246305255	4911							221112						40.65554	-80.34946	043857812								AES CORP	043857812	NO		
2011	PROCESS ENGINEER	GARY LECKONBY	15061SBVRV394FR	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	BEAVER	PA	15061	AES BEAVER VALLEY LLC	394 FRANKFORT RD	MONACA	PA		15061	YES	NO	NO	NO	GARY LECKONBY	7246305255	4911							221112						40.65554	-80.34946	043857812								AES CORP	043857812	NO		
2011	PLANT MANAGER	DAVE POREMBA	15147FFVLN1297E	AFFIVAL INC	1967 EASTERN AVE	VERONA	ALLEGHENY	PA	15147	AFFIVAL INC	SHERIDAN MEADOWS CORP PARK6400 SHERIDAN DRIVE- SUITE 138	WILLIAMSVILLE	NY		14221	YES	NO	NO	NO	CRAIG ARDELEAN	4128269430	3496							332618						40.51996	-79.81174									AFFIVAL INC		NO	CARDELEAN@AFFIVALINC.COM	
2011	PLANT MANAGER	DAVE POREMBA	15147FFVLN1297E	AFFIVAL INC	1967 EASTERN AVE	VERONA	ALLEGHENY	PA	15147	AFFIVAL INC	SHERIDAN MEADOWS CORP PARK6400 SHERIDAN DRIVE- SUITE 138	WILLIAMSVILLE	NY		14221	YES	NO	NO	NO	CRAIG ARDELEAN	4128269430	3496							332618						40.51996	-79.81174									AFFIVAL INC		NO	CARDELEAN@AFFIVALINC.COM	
2011	PLANT MANAGER	DAVE POREMBA	15147FFVLN1297E	AFFIVAL INC	1967 EASTERN AVE	VERONA	ALLEGHENY	PA	15147	AFFIVAL INC	SHERIDAN MEADOWS CORP PARK6400 SHERIDAN DRIVE- SUITE 138	WILLIAMSVILLE	NY		14221	YES	NO	NO	NO	CRAIG ARDELEAN	4128269430	3496							332618						40.51996	-79.81174									AFFIVAL INC		NO	CARDELEAN@AFFIVALINC.COM	
2011	PLANT MANAGER	DAVE POREMBA	15147FFVLN1297E	AFFIVAL INC	1967 EASTERN AVE	VERONA	ALLEGHENY	PA	15147	AFFIVAL INC	SHERIDAN MEADOWS CORP PARK6400 SHERIDAN DRIVE- SUITE 138	WILLIAMSVILLE	NY		14221	YES	NO	NO	NO	CRAIG ARDELEAN	4128269430	3496							332618						40.51996	-79.81174									AFFIVAL INC		NO	CARDELEAN@AFFIVALINC.COM	
2011	PLANT MANAGER	DAVE POREMBA	15147FFVLN1297E	AFFIVAL INC	1967 EASTERN AVE	VERONA	ALLEGHENY	PA	15147	AFFIVAL INC	SHERIDAN MEADOWS CORP PARK6400 SHERIDAN DRIVE- SUITE 138	WILLIAMSVILLE	NY		14221	YES	NO	NO	NO	CRAIG ARDELEAN	4128269430	3496							332618						40.51996	-79.81174									AFFIVAL INC		NO	CARDELEAN@AFFIVALINC.COM	
2011	PLANT MANAGER	DAVE POREMBA	15147FFVLN1297E	AFFIVAL INC	1967 EASTERN AVE	VERONA	ALLEGHENY	PA	15147	AFFIVAL INC	SHERIDAN MEADOWS CORP PARK6400 SHERIDAN DRIVE- SUITE 138	WILLIAMSVILLE	NY		14221	YES	NO	NO	NO	CRAIG ARDELEAN	4128269430	3496							332618						40.51996	-79.81174									AFFIVAL INC		NO	CARDELEAN@AFFIVALINC.COM	
2011	PLANT MANAGER	DAVE POREMBA	15147FFVLN1297E	AFFIVAL INC	1967 EASTERN AVE	VERONA	ALLEGHENY	PA	15147	AFFIVAL INC	SHERIDAN MEADOWS CORP PARK6400 SHERIDAN DRIVE- SUITE 138	WILLIAMSVILLE	NY		14221	YES	NO	NO	NO	CRAIG ARDELEAN	4128269430	3496							332618						40.51996	-79.81174									AFFIVAL INC		NO	CARDELEAN@AFFIVALINC.COM	
2011	PLANT MANAGER	DAVE POREMBA	15147FFVLN1297E	AFFIVAL INC	1967 EASTERN AVE	VERONA	ALLEGHENY	PA	15147	AFFIVAL INC	SHERIDAN MEADOWS CORP PARK6400 SHERIDAN DRIVE- SUITE 138	WILLIAMSVILLE	NY		14221	YES	NO	NO	NO	CRAIG ARDELEAN	4128269430	3496							332618						40.51996	-79.81174									AFFIVAL INC		NO	CARDELEAN@AFFIVALINC.COM	
2011	PLANT MANAGER	DAVE POREMBA	15147FFVLN1297E	AFFIVAL INC	1967 EASTERN AVE	VERONA	ALLEGHENY	PA	15147	AFFIVAL INC	SHERIDAN MEADOWS CORP PARK6400 SHERIDAN DRIVE- SUITE 138	WILLIAMSVILLE	NY		14221	YES	NO	NO	NO	CRAIG ARDELEAN	4128269430	3496							332618						40.51996	-79.81174									AFFIVAL INC		NO	CARDELEAN@AFFIVALINC.COM	
2011	OPERATIONS MANAGER	MATTHEW SCHRAND	19372LNPNGSBAIL	AGC CHEMICALS AMERICAS INC	255 S BAILEY RD	DOWNINGTOWN	CHESTER	PA	19335	AGC CHEMICALS AMERICAS INC	255 S BAILEY RD	DOWNINGTOWN	PA		19335	YES	NO	NO	NO	DAN IMMS	6103806218	3087							325991						39.991386	-75.763351	122916773								ASAHI GLASS AMERICA INC	185871324	NO	DANIEL.IMMS@US.AGC.COM	
2011	HSE MANAGER	WILLIAM KORZENIOWSKI	19067RLQDM19STE	AIR LIQUIDE ELECTRONICS US LP	19 STEEL RD W	MORRISVILLE	BUCKS	PA	19067	AIR LIQUIDE ELECTRONICS US LP	19 STEEL RD W	MORRISVILLE	PA		19067	YES	NO	NO	NO	BILL KORZENIOWSKI	2154284607	2813							325120						40.175	-74.771111									AMERICAN AIR LIQUIDE HOLDINGS INC	180015278	NO	BILL.KORZENIOWSKI@AIRLIQUIDE.COM	
2011	HSE MANAGER	WILLIAM KORZENIOWSKI	19067RLQDM19STE	AIR LIQUIDE ELECTRONICS US LP	19 STEEL RD W	MORRISVILLE	BUCKS	PA	19067	AIR LIQUIDE ELECTRONICS US LP	19 STEEL RD W	MORRISVILLE	PA		19067	YES	NO	NO	NO	BILL KORZENIOWSKI	2154284607	2813							325120						40.175	-74.771111									AMERICAN AIR LIQUIDE HOLDINGS INC	180015278	NO	BILL.KORZENIOWSKI@AIRLIQUIDE.COM	
2011	HSE MANAGER	WILLIAM KORZENIOWSKI	19067RLQDM19STE	AIR LIQUIDE ELECTRONICS US LP	19 STEEL RD W	MORRISVILLE	BUCKS	PA	19067	AIR LIQUIDE ELECTRONICS US LP	19 STEEL RD W	MORRISVILLE	PA		19067	YES	NO	NO	NO	BILL KORZENIOWSKI	2154284607	2813							325120						40.175	-74.771111									AMERICAN AIR LIQUIDE HOLDINGS INC	180015278	NO	BILL.KORZENIOWSKI@AIRLIQUIDE.COM	
2011	HSE MANAGER	WILLIAM KORZENIOWSKI	19067RLQDM19STE	AIR LIQUIDE ELECTRONICS US LP	19 STEEL RD W	MORRISVILLE	BUCKS	PA	19067	AIR LIQUIDE ELECTRONICS US LP	19 STEEL RD W	MORRISVILLE	PA		19067	YES	NO	NO	NO	BILL KORZENIOWSKI	2154284607	2813							325120						40.175	-74.771111									AMERICAN AIR LIQUIDE HOLDINGS INC	180015278	NO	BILL.KORZENIOWSKI@AIRLIQUIDE.COM	
2011	PLANT MANAGER	ERIC BURKHART	18706RPRDC827SA	AIR PRODUCTS & CHEMICALS INC	827 SANS SOUCI PKWY	WILKES BARRE	LUZERNE	PA	18706	AIR PRODUCTS & CHEMICALS INC	PO BOX 600	WILKES-BARRE	PA		187030600	YES	NO	NO	NO	BRIAN KECK	6104818432								332420						41.23193	-75.921535	003054202								AIR PRODUCTS & CHEMICALS INC	003001070	NO		
2011	PLANT MANAGER	ERIC BURKHART	18706RPRDC827SA	AIR PRODUCTS & CHEMICALS INC	827 SANS SOUCI PKWY	WILKES BARRE	LUZERNE	PA	18706	AIR PRODUCTS & CHEMICALS INC	PO BOX 600	WILKES-BARRE	PA		187030600	YES	NO	NO	NO	BRIAN KECK	6104818432								332420						41.23193	-75.921535	003054202								AIR PRODUCTS & CHEMICALS INC	003001070	NO		
2011	PLANT MANAGER	ERIC BURKHART	18706RPRDC827SA	AIR PRODUCTS & CHEMICALS INC	827 SANS SOUCI PKWY	WILKES BARRE	LUZERNE	PA	18706	AIR PRODUCTS & CHEMICALS INC	PO BOX 600	WILKES-BARRE	PA		187030600	YES	NO	NO	NO	BRIAN KECK	6104818432								332420						41.23193	-75.921535	003054202								AIR PRODUCTS & CHEMICALS INC	003001070	NO		
2011	PLANT MANAGER	ERIC BURKHART	18706RPRDC827SA	AIR PRODUCTS & CHEMICALS INC	827 SANS SOUCI PKWY	WILKES BARRE	LUZERNE	PA	18706	AIR PRODUCTS & CHEMICALS INC	PO BOX 600	WILKES-BARRE	PA		187030600	YES	NO	NO	NO	BRIAN KECK	6104818432								332420						41.23193	-75.921535	003054202								AIR PRODUCTS & CHEMICALS INC	003001070	NO		
2011	PLANT MANAGER	ERIC BURKHART	18706RPRDC827SA	AIR PRODUCTS & CHEMICALS INC	827 SANS SOUCI PKWY	WILKES BARRE	LUZERNE	PA	18706	AIR PRODUCTS & CHEMICALS INC	PO BOX 600	WILKES-BARRE	PA		187030600	YES	NO	NO	NO	BRIAN KECK	6104818432								332420						41.23193	-75.921535	003054202								AIR PRODUCTS & CHEMICALS INC	003001070	NO		
2011	PLANT MANAGER	KARL NOLTE	18252RPRDCPOBOX	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	SCHUYLKILL	PA	182520351	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	PA		18252-0351	YES	NO	NO	NO	BRIAN R. KECK	6104818432	2813							325120						40.833808	-76.023228	003001070								AIR PRODUCTS & CHEMICALS INC	003001070	NO	KECKBR@AIRPRODUCTS.COM	
2011	PLANT MANAGER	KARL NOLTE	18252RPRDCPOBOX	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	SCHUYLKILL	PA	182520351	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	PA		18252-0351	YES	NO	NO	NO	BRIAN R. KECK	6104818432	2813							325120						40.833808	-76.023228	003001070								AIR PRODUCTS & CHEMICALS INC	003001070	NO	KECKBR@AIRPRODUCTS.COM	
2011	PLANT MANAGER	KARL NOLTE	18252RPRDCPOBOX	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	SCHUYLKILL	PA	182520351	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	PA		18252-0351	YES	NO	NO	NO	BRIAN R. KECK	6104818432	2813							325120						40.833808	-76.023228	003001070								AIR PRODUCTS & CHEMICALS INC	003001070	NO	KECKBR@AIRPRODUCTS.COM	
2011	PLANT MANAGER	KARL NOLTE	18252RPRDCPOBOX	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	SCHUYLKILL	PA	182520351	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	PA		18252-0351	YES	NO	NO	NO	BRIAN R. KECK	6104818432	2813							325120						40.833808	-76.023228	003001070								AIR PRODUCTS & CHEMICALS INC	003001070	NO	KECKBR@AIRPRODUCTS.COM	
2011	PLANT MANAGER	KARL NOLTE	18252RPRDCPOBOX	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	SCHUYLKILL	PA	182520351	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	PA		18252-0351	YES	NO	NO	NO	BRIAN R. KECK	6104818432	2813							325120						40.833808	-76.023228	003001070								AIR PRODUCTS & CHEMICALS INC	003001070	NO	KECKBR@AIRPRODUCTS.COM	
2011	PLANT MANAGER	KARL NOLTE	18252RPRDCPOBOX	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	SCHUYLKILL	PA	182520351	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	PA		18252-0351	YES	NO	NO	NO	BRIAN R. KECK	6104818432	2813							325120						40.833808	-76.023228	003001070								AIR PRODUCTS & CHEMICALS INC	003001070	NO	KECKBR@AIRPRODUCTS.COM	
2011	PLANT MANAGER	KARL NOLTE	18252RPRDCPOBOX	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	SCHUYLKILL	PA	182520351	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	PA		18252-0351	YES	NO	NO	NO	BRIAN R. KECK	6104818432	2813							325120						40.833808	-76.023228	003001070								AIR PRODUCTS & CHEMICALS INC	003001070	NO	KECKBR@AIRPRODUCTS.COM	
2011	PLANT MANAGER	KARL NOLTE	18252RPRDCPOBOX	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	SCHUYLKILL	PA	182520351	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	PA		18252-0351	YES	NO	NO	NO	BRIAN R. KECK	6104818432	2813							325120						40.833808	-76.023228	003001070								AIR PRODUCTS & CHEMICALS INC	003001070	NO	KECKBR@AIRPRODUCTS.COM	
2011	PLANT MANAGER	KARL NOLTE	18252RPRDCPOBOX	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	SCHUYLKILL	PA	182520351	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	PA		18252-0351	YES	NO	NO	NO	BRIAN R. KECK	6104818432	2813							325120						40.833808	-76.023228	003001070								AIR PRODUCTS & CHEMICALS INC	003001070	NO	KECKBR@AIRPRODUCTS.COM	
2011	PLANT MANAGER	KARL NOLTE	18252RPRDCPOBOX	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	SCHUYLKILL	PA	182520351	AIR PRODUCTS & CHEMICALS INC ELECTRONICS SPECIALTY MATERIALS	357 MARIAN AVE	TAMAQUA	PA		18252-0351	YES	NO	NO	NO	BRIAN R. KECK	6104818432	2813							325120						40.833808	-76.023228	003001070								AIR PRODUCTS & CHEMICALS INC	003001070	NO	KECKBR@AIRPRODUCTS.COM	
2011	CUSTOMER COMPLIANCE MANAGER	TIM O'BRIEN	16423CRNNT27MEC	AIRBORN LAKE CITY	2700 MECHANIC ST	LAKE CITY	ERIE	PA	16423	AIRBORN LAKE CITY	2700 MECHANIC ST	LAKE CITY	PA		16423	YES	NO	NO	NO	HEATHER EVANS	8147745658	3679							334417						42.014844	-80.328044	007343429										NO	EVANSH@AIRBORN.COM	
2011	VP SAFETY AND COMPLIANCE	ROBERT GIANNINI	17111RGSST2635S	AIRGAS EAST	2635 SYCAMORE ST	HARRISBURG	DAUPHIN	PA	17111	AIRGAS EAST	2635 SYCAMORE ST	HARRISBURG	PA		17111	YES	NO	NO	NO	JOE RAFFERTY	7172385520	5169							424690						40.2545	-76.84298	606601136								AIRGAS INC		NO	JOSEPH.RAFFERTY@AIRGAS.COM	
2011	SAFETY DIRECTOR	CHRISTINA ORTIZ	18071CRBNRPOBOX	AIRGAS SPECIALTY PRODUCTS - PALMERTON PA	900 DELAWARE AVE (HORSEHEAD INDUSTRIES COMPLEX)	PALMERTON	CARBON	PA	18071	AIRGAS SPECIALTY PRODUCTS - PALMERTON PA	2530 SEVER RD SUITE 300	LAWRENCEVILLE	GA		30043	YES	NO	NO	NO	DON DAYTON	6788983403	5169							424690						40.808866	-75.5854									AIRGAS INC	024492860	NO		
2011	SAFETY DIRECTOR	CHRISTINA ORTIZ	15033RGSSP61SCT	AIRGAS SPECIALTY PRODUCTS DONORA PA	1220  SCOTT ST	DONORA	WASHINGTON	PA	15033	AIRGAS SPECIALTY PRODUCTS DONORA PA	1220  SCOTT ST	DONORA	PA		15033	YES	NO	NO	NO	DON DAYTON	6788983403	5169							424690						40.184878	-79.853822									AIRGAS INC	024492860	NO	DON.DAYTON@AIRGAS.COM	
2011	GENERAL MANAGER OPERATIONS	PHIL FULTZ	16003RMCDVROUTE	AK STEEL--BUTLER WORKS	RT 8 S	BUTLER	BUTLER	PA	16001	AK STEEL--BUTLER WORKS	PO BOX 832	BUTLER	PA		16003	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						40.827693	-79.926647	621437755								AK STEEL CORP	606072130	NO	BARRY.RACEY@AKSTEEL.COM	
2011	GENERAL MANAGER OPERATIONS	PHIL FULTZ	16003RMCDVROUTE	AK STEEL--BUTLER WORKS	RT 8 S	BUTLER	BUTLER	PA	16001	AK STEEL--BUTLER WORKS	PO BOX 832	BUTLER	PA		16003	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						40.827693	-79.926647	621437755								AK STEEL CORP	606072130	NO	BARRY.RACEY@AKSTEEL.COM	
2011	GENERAL MANAGER OPERATIONS	PHIL FULTZ	16003RMCDVROUTE	AK STEEL--BUTLER WORKS	RT 8 S	BUTLER	BUTLER	PA	16001	AK STEEL--BUTLER WORKS	PO BOX 832	BUTLER	PA		16003	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						40.827693	-79.926647	621437755								AK STEEL CORP	606072130	NO	BARRY.RACEY@AKSTEEL.COM	
2011	GENERAL MANAGER OPERATIONS	PHIL FULTZ	16003RMCDVROUTE	AK STEEL--BUTLER WORKS	RT 8 S	BUTLER	BUTLER	PA	16001	AK STEEL--BUTLER WORKS	PO BOX 832	BUTLER	PA		16003	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						40.827693	-79.926647	621437755								AK STEEL CORP	606072130	NO	BARRY.RACEY@AKSTEEL.COM	
2011	GENERAL MANAGER OPERATIONS	PHIL FULTZ	16003RMCDVROUTE	AK STEEL--BUTLER WORKS	RT 8 S	BUTLER	BUTLER	PA	16001	AK STEEL--BUTLER WORKS	PO BOX 832	BUTLER	PA		16003	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						40.827693	-79.926647	621437755								AK STEEL CORP	606072130	NO	BARRY.RACEY@AKSTEEL.COM	
2011	GENERAL MANAGER OPERATIONS	PHIL FULTZ	16003RMCDVROUTE	AK STEEL--BUTLER WORKS	RT 8 S	BUTLER	BUTLER	PA	16001	AK STEEL--BUTLER WORKS	PO BOX 832	BUTLER	PA		16003	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						40.827693	-79.926647	621437755								AK STEEL CORP	606072130	NO	BARRY.RACEY@AKSTEEL.COM	
2011	GENERAL MANAGER OPERATIONS	PHIL FULTZ	16003RMCDVROUTE	AK STEEL--BUTLER WORKS	RT 8 S	BUTLER	BUTLER	PA	16001	AK STEEL--BUTLER WORKS	PO BOX 832	BUTLER	PA		16003	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						40.827693	-79.926647	621437755								AK STEEL CORP	606072130	NO	BARRY.RACEY@AKSTEEL.COM	
2011	GENERAL MANAGER OPERATIONS	PHIL FULTZ	16003RMCDVROUTE	AK STEEL--BUTLER WORKS	RT 8 S	BUTLER	BUTLER	PA	16001	AK STEEL--BUTLER WORKS	PO BOX 832	BUTLER	PA		16003	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						40.827693	-79.926647	621437755								AK STEEL CORP	606072130	NO	BARRY.RACEY@AKSTEEL.COM	
2011	GENERAL MANAGER OPERATIONS	PHIL FULTZ	16003RMCDVROUTE	AK STEEL--BUTLER WORKS	RT 8 S	BUTLER	BUTLER	PA	16001	AK STEEL--BUTLER WORKS	PO BOX 832	BUTLER	PA		16003	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						40.827693	-79.926647	621437755								AK STEEL CORP	606072130	NO	BARRY.RACEY@AKSTEEL.COM	
2011	GENERAL MANAGER OPERATIONS	PHIL FULTZ	16003RMCDVROUTE	AK STEEL--BUTLER WORKS	RT 8 S	BUTLER	BUTLER	PA	16001	AK STEEL--BUTLER WORKS	PO BOX 832	BUTLER	PA		16003	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						40.827693	-79.926647	621437755								AK STEEL CORP	606072130	NO	BARRY.RACEY@AKSTEEL.COM	
2011	GENERAL MANAGER OPERATIONS	PHIL FULTZ	16003RMCDVROUTE	AK STEEL--BUTLER WORKS	RT 8 S	BUTLER	BUTLER	PA	16001	AK STEEL--BUTLER WORKS	PO BOX 832	BUTLER	PA		16003	YES	NO	NO	NO	BARRY RACEY	5134252749	3312							331111						40.827693	-79.926647	621437755								AK STEEL CORP	606072130	NO	BARRY.RACEY@AKSTEEL.COM	
2011	MANAGER OF INDUSTRIAL RELATIONS	CHRIS SCHIANO	15618NTNLRRAILR	AKERS NATIONAL ROLL	400 RAILROAD AVE	AVONMORE	WESTMORELAND	PA	15618	AKERS NATIONAL ROLL	400 RAILROAD AVE	AVONMORE	PA		15618	YES	NO	NO	NO	CHRISTOPHER R. SCHIANO	7246974533	3325							331513						40.53039	-79.4684									AKERS INTERNATIONAL	082961418	NO	CHRIS.SCHIANO@AKERSROLLS.COM	
2011	MANAGER OF INDUSTRIAL RELATIONS	CHRIS SCHIANO	15618NTNLRRAILR	AKERS NATIONAL ROLL	400 RAILROAD AVE	AVONMORE	WESTMORELAND	PA	15618	AKERS NATIONAL ROLL	400 RAILROAD AVE	AVONMORE	PA		15618	YES	NO	NO	NO	CHRISTOPHER R. SCHIANO	7246974533	3325							331513						40.53039	-79.4684									AKERS INTERNATIONAL	082961418	NO	CHRIS.SCHIANO@AKERSROLLS.COM	
2011	MANAGER OF INDUSTRIAL RELATIONS	CHRIS SCHIANO	15618NTNLRRAILR	AKERS NATIONAL ROLL	400 RAILROAD AVE	AVONMORE	WESTMORELAND	PA	15618	AKERS NATIONAL ROLL	400 RAILROAD AVE	AVONMORE	PA		15618	YES	NO	NO	NO	CHRISTOPHER R. SCHIANO	7246974533	3325							331513						40.53039	-79.4684									AKERS INTERNATIONAL	082961418	NO	CHRIS.SCHIANO@AKERSROLLS.COM	
2011	PLANT MANAGER	DENNIS SWANSON	19601MRTNP150CO	AKZO NOBEL COATINGS	150 COLUMBIA ST	READING	BERKS	PA	19601	AKZO NOBEL COATINGS	150 COLUMBIA ST	READING	PA		19601	YES	NO	NO	NO	DENNIS SWANSON	6106857604	2851							325510						40.353351	-75.946626	062999347								AKZO NOBEL NV	232127291	NO	DENNIS.SWANSON@AKZONOBEL.COM	
2011	PLANT MANAGER	DENNIS SWANSON	19601MRTNP150CO	AKZO NOBEL COATINGS	150 COLUMBIA ST	READING	BERKS	PA	19601	AKZO NOBEL COATINGS	150 COLUMBIA ST	READING	PA		19601	YES	NO	NO	NO	DENNIS SWANSON	6106857604	2851							325510						40.353351	-75.946626	062999347								AKZO NOBEL NV	232127291	NO	DENNIS.SWANSON@AKZONOBEL.COM	
2011	PLANT MANAGER	DENNIS SWANSON	19601MRTNP150CO	AKZO NOBEL COATINGS	150 COLUMBIA ST	READING	BERKS	PA	19601	AKZO NOBEL COATINGS	150 COLUMBIA ST	READING	PA		19601	YES	NO	NO	NO	DENNIS SWANSON	6106857604	2851							325510						40.353351	-75.946626	062999347								AKZO NOBEL NV	232127291	NO	DENNIS.SWANSON@AKZONOBEL.COM	
