REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	MANAGER	LOREN MCCONNELL	98108CCLVN429SO	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	KING	WA	981084913	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	WA		98108-4913	YES	NO	NO	NO	LOREN MCCONNELL	2067620330	3479							332812						47.51723	-122.32872	009286881		WAD009286881		SO3000154						NO	LOREN@ACEGALV.COM	
2011	AREA MANAGER	MICHAEL HUANG	98134QLNST25551	EQUILON SEATTLE TERMINAL	2555 13TH AVE SW	SEATTLE	KING	WA	98134	EQUILON SEATTLE TERMINAL	2555 13TH AVE SW	SEATTLE	WA		98134	YES	NO	NO	NO	JEFF GABERT	3602931552	5171							424710						47.581975	-122.352215	004294737								SHELL OIL CO		NO	JEFF.GABERT@SHELL.COM	
2011	AREA MANAGER	MICHAEL HUANG	98134QLNST25551	EQUILON SEATTLE TERMINAL	2555 13TH AVE SW	SEATTLE	KING	WA	98134	EQUILON SEATTLE TERMINAL	2555 13TH AVE SW	SEATTLE	WA		98134	YES	NO	NO	NO	JEFF GABERT	3602931552	5171							424710						47.581975	-122.352215	004294737								SHELL OIL CO		NO	JEFF.GABERT@SHELL.COM	
2011	AREA MANAGER	MICHAEL HUANG	98134QLNST25551	EQUILON SEATTLE TERMINAL	2555 13TH AVE SW	SEATTLE	KING	WA	98134	EQUILON SEATTLE TERMINAL	2555 13TH AVE SW	SEATTLE	WA		98134	YES	NO	NO	NO	JEFF GABERT	3602931552	5171							424710						47.581975	-122.352215	004294737								SHELL OIL CO		NO	JEFF.GABERT@SHELL.COM	
2011	AREA MANAGER	MICHAEL HUANG	98134QLNST25551	EQUILON SEATTLE TERMINAL	2555 13TH AVE SW	SEATTLE	KING	WA	98134	EQUILON SEATTLE TERMINAL	2555 13TH AVE SW	SEATTLE	WA		98134	YES	NO	NO	NO	JEFF GABERT	3602931552	5171							424710						47.581975	-122.352215	004294737								SHELL OIL CO		NO	JEFF.GABERT@SHELL.COM	
2011	SAFETY & ENVIRONMENTAL MANAGER	SANDY BRACKINS	98225RSHNG742MA	ERSHIGS INC	742 MARINE DR	BELLINGHAM	WHATCOM	WA	98225	ERSHIGS INC	742 MARINE DR	BELLINGHAM	WA		98225	YES	NO	NO	NO	SANDY BRACKINS	3602548208	3089	3444						326199						48.76826	-122.51948									DENALI INC		NO	SBRACKINS@ERSHIGS.COM	
2011	VICE PRESIDENT	DOUG GINES	98032XTCMT5411S	EXOTIC METALS FORMING CO	5411 S 226TH ST	KENT	KING	WA	98032	EXOTIC METALS FORMING CO	5411 S 226TH ST	KENT	WA		98032	YES	NO	NO	NO	WENDEE COOK	2533953710	3728	3724						336413						47.3998	-122.26658	009481078										NO	WENDEE.COOK@EXOTICMETALS.COM	
2011	VICE PRESIDENT	DOUG GINES	98032XTCMT5411S	EXOTIC METALS FORMING CO	5411 S 226TH ST	KENT	KING	WA	98032	EXOTIC METALS FORMING CO	5411 S 226TH ST	KENT	WA		98032	YES	NO	NO	NO	WENDEE COOK	2533953710	3728	3724						336413						47.3998	-122.26658	009481078										NO	WENDEE.COOK@EXOTICMETALS.COM	
2011	VICE PRESIDENT	DOUG GINES	98032XTCMT5411S	EXOTIC METALS FORMING CO	5411 S 226TH ST	KENT	KING	WA	98032	EXOTIC METALS FORMING CO	5411 S 226TH ST	KENT	WA		98032	YES	NO	NO	NO	WENDEE COOK	2533953710	3728	3724						336413						47.3998	-122.26658	009481078										NO	WENDEE.COOK@EXOTICMETALS.COM	
2011	HR/EHS MANAGER	ROBERT BABB	98671XTRRW2685I	EXTERIOR WOOD INC	2685 INDEX ST	WASHOUGAL	CLARK	WA	98671	EXTERIOR WOOD INC	PO BOX 206	WASHOUGAL	WA		98671	YES	NO	NO	NO	ROBERT BABB	3608382250	2491							321114						45.57081	-122.343221	082631722								EXTERIOR WOOD INC	082631722	NO	RBABB@EXTERIORWOOD.COM	
2011	HR/EHS MANAGER	ROBERT BABB	98671XTRRW2685I	EXTERIOR WOOD INC	2685 INDEX ST	WASHOUGAL	CLARK	WA	98671	EXTERIOR WOOD INC	PO BOX 206	WASHOUGAL	WA		98671	YES	NO	NO	NO	ROBERT BABB	3608382250	2491							321114						45.57081	-122.343221	082631722								EXTERIOR WOOD INC	082631722	NO	RBABB@EXTERIORWOOD.COM	
2011	HR/EHS MANAGER	ROBERT BABB	98671XTRRW2685I	EXTERIOR WOOD INC	2685 INDEX ST	WASHOUGAL	CLARK	WA	98671	EXTERIOR WOOD INC	PO BOX 206	WASHOUGAL	WA		98671	YES	NO	NO	NO	ROBERT BABB	3608382250	2491							321114						45.57081	-122.343221	082631722								EXTERIOR WOOD INC	082631722	NO	RBABB@EXTERIORWOOD.COM	
2011	SAFETY, HEALTH, AND ENVIRONMENT DEPARTMENT MA		99212XXNMB6311E	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	SPOKANE	WA	99212	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	WA		99212	YES	NO	NO	NO	LAURA SLEEVI	5095358132	5171							424710						47.66845	-117.321	001213214								EXXON MOBIL CORP	001213214	NO	LAURA.K.SLEEVI@EXXONMOBIL.COM	
2011	SAFETY, HEALTH, AND ENVIRONMENT DEPARTMENT MA		99212XXNMB6311E	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	SPOKANE	WA	99212	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	WA		99212	YES	NO	NO	NO	LAURA SLEEVI	5095358132	5171							424710						47.66845	-117.321	001213214								EXXON MOBIL CORP	001213214	NO	LAURA.K.SLEEVI@EXXONMOBIL.COM	
2011	SAFETY, HEALTH, AND ENVIRONMENT DEPARTMENT MA		99212XXNMB6311E	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	SPOKANE	WA	99212	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	WA		99212	YES	NO	NO	NO	LAURA SLEEVI	5095358132	5171							424710						47.66845	-117.321	001213214								EXXON MOBIL CORP	001213214	NO	LAURA.K.SLEEVI@EXXONMOBIL.COM	
2011	SAFETY, HEALTH, AND ENVIRONMENT DEPARTMENT MA		99212XXNMB6311E	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	SPOKANE	WA	99212	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	WA		99212	YES	NO	NO	NO	LAURA SLEEVI	5095358132	5171							424710						47.66845	-117.321	001213214								EXXON MOBIL CORP	001213214	NO	LAURA.K.SLEEVI@EXXONMOBIL.COM	
2011	SAFETY, HEALTH, AND ENVIRONMENT DEPARTMENT MA		99212XXNMB6311E	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	SPOKANE	WA	99212	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	WA		99212	YES	NO	NO	NO	LAURA SLEEVI	5095358132	5171							424710						47.66845	-117.321	001213214								EXXON MOBIL CORP	001213214	NO	LAURA.K.SLEEVI@EXXONMOBIL.COM	
2011	SAFETY, HEALTH, AND ENVIRONMENT DEPARTMENT MA		99212XXNMB6311E	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	SPOKANE	WA	99212	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	WA		99212	YES	NO	NO	NO	LAURA SLEEVI	5095358132	5171							424710						47.66845	-117.321	001213214								EXXON MOBIL CORP	001213214	NO	LAURA.K.SLEEVI@EXXONMOBIL.COM	
2011	SAFETY, HEALTH, AND ENVIRONMENT DEPARTMENT MA		99212XXNMB6311E	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	SPOKANE	WA	99212	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	WA		99212	YES	NO	NO	NO	LAURA SLEEVI	5095358132	5171							424710						47.66845	-117.321	001213214								EXXON MOBIL CORP	001213214	NO	LAURA.K.SLEEVI@EXXONMOBIL.COM	
2011	SAFETY, HEALTH, AND ENVIRONMENT DEPARTMENT MA		99212XXNMB6311E	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	SPOKANE	WA	99212	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	WA		99212	YES	NO	NO	NO	LAURA SLEEVI	5095358132	5171							424710						47.66845	-117.321	001213214								EXXON MOBIL CORP	001213214	NO	LAURA.K.SLEEVI@EXXONMOBIL.COM	
2011	SAFETY, HEALTH, AND ENVIRONMENT DEPARTMENT MA		99212XXNMB6311E	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	SPOKANE	WA	99212	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	WA		99212	YES	NO	NO	NO	LAURA SLEEVI	5095358132	5171							424710						47.66845	-117.321	001213214								EXXON MOBIL CORP	001213214	NO	LAURA.K.SLEEVI@EXXONMOBIL.COM	
2011	SAFETY, HEALTH, AND ENVIRONMENT DEPARTMENT MA		99212XXNMB6311E	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	SPOKANE	WA	99212	EXXON MOBIL CORP SPOKANE TERMINAL	6311 E SHARP AVE	SPOKANE	WA		99212	YES	NO	NO	NO	LAURA SLEEVI	5095358132	5171							424710						47.66845	-117.321	001213214								EXXON MOBIL CORP	001213214	NO	LAURA.K.SLEEVI@EXXONMOBIL.COM	
2011	GENERAL MANAGER	WILLIAM WOLD	98660FBRCTBLDG2	FABRICATED PRODUCTS INC (DBA SEAFAB METALS CO)	3201 LOWER RIVER RD BLDG 2575 W WING 7	VANCOUVER	CLARK	WA	98660	FABRICATED PRODUCTS INC (DBA SEAFAB METALS CO)	1112 N VIP BLVD	CASA GRANDE	AZ		85122	YES	NO	NO	NO	WILLIAM WOLD	5204211087	2819	3369						325188	331528					45.6444	-122.70394	006783018								THE DOE RUN CO	161359302	NO	WWOLD@SEAFAB.COM	
2011	PRESIDENT	PAUL SHEEHAN	98168FRWST4522S	FARWEST PAINT MANUFACTURING CO	4522 S 133RD ST	TUKWILA	KING	WA	98168	FARWEST PAINT MANUFACTURING CO	PO BOX 68726	TUKWILA	WA		981680726	YES	NO	NO	NO	SCOTT HISEROTE	2062448844	2851							325510						47.484761	-122.277496	009251448		WAD009251448								NO	SCOTT.FARWEST@COMCAST.NET	
2011	PRESIDENT	PAUL SHEEHAN	98168FRWST4522S	FARWEST PAINT MANUFACTURING CO	4522 S 133RD ST	TUKWILA	KING	WA	98168	FARWEST PAINT MANUFACTURING CO	PO BOX 68726	TUKWILA	WA		981680726	YES	NO	NO	NO	SCOTT HISEROTE	2062448844	2851							325510						47.484761	-122.277496	009251448		WAD009251448								NO	SCOTT.FARWEST@COMCAST.NET	
2011	PRESIDENT	PAUL SHEEHAN	98168FRWST4522S	FARWEST PAINT MANUFACTURING CO	4522 S 133RD ST	TUKWILA	KING	WA	98168	FARWEST PAINT MANUFACTURING CO	PO BOX 68726	TUKWILA	WA		981680726	YES	NO	NO	NO	SCOTT HISEROTE	2062448844	2851							325510						47.484761	-122.277496	009251448		WAD009251448								NO	SCOTT.FARWEST@COMCAST.NET	
2011	PRESIDENT	PAUL SHEEHAN	98168FRWST4522S	FARWEST PAINT MANUFACTURING CO	4522 S 133RD ST	TUKWILA	KING	WA	98168	FARWEST PAINT MANUFACTURING CO	PO BOX 68726	TUKWILA	WA		981680726	YES	NO	NO	NO	SCOTT HISEROTE	2062448844	2851							325510						47.484761	-122.277496	009251448		WAD009251448								NO	SCOTT.FARWEST@COMCAST.NET	
2011	SENIOR PRODUCTION MANAGER	JOHN JONES	98248CRGLL57443	FERNDALE GRAIN	5744 3RD AVE	FERNDALE	WHATCOM	WA	98248	FERNDALE GRAIN	5744 3RD AVE	FERNDALE	WA		98248	YES	NO	NO	NO	WENDEE LARSON	9529841864	2048							311119						48.848959	-122.591324	006249189								CARGILL INC	006249189	NO	WENDEE_J_LARSON@CARGILL.COM	
2011	SENIOR PRODUCTION MANAGER	JOHN JONES	98248CRGLL57443	FERNDALE GRAIN	5744 3RD AVE	FERNDALE	WHATCOM	WA	98248	FERNDALE GRAIN	5744 3RD AVE	FERNDALE	WA		98248	YES	NO	NO	NO	WENDEE LARSON	9529841864	2048							311119						48.848959	-122.591324	006249189								CARGILL INC	006249189	NO	WENDEE_J_LARSON@CARGILL.COM	
2011	DIRECTOR - REGULATORY AFFAIRS	ROGER MOLA	99216FBRGLN3808	FIBER-TECH INDUSTRIES	3808 N SULLIVAN RD BUILDING 31	SPOKANE	SPOKANE	WA	99216	FIBER-TECH INDUSTRIES	2000 KENSKILL AVE	WASHINGTON COURTHOUSE	OH		43160	YES	NO	NO	NO	RICK SHERWOOD	5099288800	3083							326130						47.6901	-117.19685	102889334								CELSTAR GROUP INC	102889344	NO	RSHERWOOD@FIBER-TECH.NET	
2011	DIRECTOR - REGULATORY AFFAIRS	ROGER MOLA	99216FBRGLN3808	FIBER-TECH INDUSTRIES	3808 N SULLIVAN RD BUILDING 31	SPOKANE	SPOKANE	WA	99216	FIBER-TECH INDUSTRIES	2000 KENSKILL AVE	WASHINGTON COURTHOUSE	OH		43160	YES	NO	NO	NO	RICK SHERWOOD	5099288800	3083							326130						47.6901	-117.19685	102889334								CELSTAR GROUP INC	102889344	NO	RSHERWOOD@FIBER-TECH.NET	
2011	GENERAL MANAGER	PAUL KEVIS	98233FBRXC401SH	FIBREX CORP	401 SHARON AVE	BURLINGTON	SKAGIT	WA	98233	FIBREX CORP	PO BOX 428	BURLINGTON	WA		98233	YES	NO	NO	NO	PAUL KEVIS	3607559025	3084	3089						326122						48.47031	-122.330855	075168468										NO	PKEVIS@FIBREX.COM	
2011	CORPORATE EHS DIRECTOR		98632FLXBL125PR	FLEXIBLE FOAM PRODUCTS INC	1205 PRUDENTIAL BLVD	LONGVIEW	COWLITZ	WA	98632	FLEXIBLE FOAM PRODUCTS INC	1205 PRUDENTIAL BLVD	LONGVIEW	WA		98632	YES	NO	NO	NO	CURT BAKER	4236986911	3086							326150						46.13871	-122.98644	097234728								OHIO DECORATIVE PRODUCTS INC	064032519	NO	CBAKER@FLEXIBLEFOAM.COM	
2011	CORPORATE EHS DIRECTOR		98632FLXBL125PR	FLEXIBLE FOAM PRODUCTS INC	1205 PRUDENTIAL BLVD	LONGVIEW	COWLITZ	WA	98632	FLEXIBLE FOAM PRODUCTS INC	1205 PRUDENTIAL BLVD	LONGVIEW	WA		98632	YES	NO	NO	NO	CURT BAKER	4236986911	3086							326150						46.13871	-122.98644	097234728								OHIO DECORATIVE PRODUCTS INC	064032519	NO	CBAKER@FLEXIBLEFOAM.COM	
2011	EH&S MANAGER	GRACE GIORGIO	98204JHNFL9028E	FLUKE CORP - EVERGREEN WAY	9028 EVERGREEN WAY	EVERETT	SNOHOMISH	WA	98204	FLUKE CORP - EVERGREEN WAY	PO BOX 9090 M/S 170	EVERETT	WA		982069090	YES	NO	NO	NO	GRACE GIORGIO	4254465317	3825							334418						47.91582	-122.23374	009252065								DANAHER CORP	024744476	NO		
2011	EH&S MANAGER	GRACE GIORGIO	98206JHNFL6920S	FLUKE CORP - SEAWAY	6920 SEAWAY BLVD	EVERETT	SNOHOMISH	WA	98203	FLUKE CORP - SEAWAY	PO BOX 9090 M/S 170	EVERETT	WA		98206	YES	NO	NO	NO	GRACE GIORGIO	4254465317	3825							334419						47.93708	-122.267	009252065								DANAHER CORP	024744476	NO		
2011	VICE PRESIDENT OF OPERATIONS& MANUF. EXCELLEN	KAILASARAMAN MEENAKSHISUNDARAM	98032CRNND19635	FOAMEX INNOVATIONS OPERATING CO	19635 78TH AVE S	KENT	KING	WA	98032	FOAMEX INNOVATIONS OPERATING CO	19635 78TH AVE S	KENT	WA		98032	YES	NO	NO	NO	KYLE SUNDARAM	2538720170	3086							326150						47.424861	-122.23675	180158057								FOAMEX INNOVATIONS INC	829462535	NO	KSUNDARAM@FXI.COM	
2011	PRESIDENT	CHARLES WERNER	98002FRMLC4432C	FORMULA CORP	4432 C ST NE	AUBURN	KING	WA	98002	FORMULA CORP	4432 C ST NE	AUBURN	WA		98002	YES	NO	NO	NO	CHAS WERNER	2538800165	2842							325611						47.34634	-122.22679	040509648										NO	CHAS@FORMULACORP.COM	
2011	DIRECTOR HEALTH & SAFETY	ALLEN RAINSBERGER	9811WFSSMR66WES	FOSS MARITIME SEATTLE SHIPYARD	660 W EWING ST	SEATTLE	KING	WA	98119	FOSS MARITIME CO	1151 FAIRVIEW AVE N	SEATTLE	WA		98109	YES	NO	NO	NO	AL RAINSBERGER	2062813842								336611						47.65254	-122.36503	067172288										NO	ARAINSBERGER@FOSS.COM	
2011	REGION VICE PRESIDENT OF OPERATIONS	RANDALL KEMP	98660FRTLY4808N	FRITO-LAY INC	4808 NW FRUIT VALLEY RD	VANCOUVER	CLARK	WA	986601242	FRITO-LAY INC	4808 NW FRUIT VALLEY RD	VANCOUVER	WA		98660-1242	YES	NO	NO	NO	KATY PARADEE	3607373032	2096							311919						45.656682	-122.690677	061493789								PEPSICO INC	001287762	NO	KATY.PARADEE@PEPSICO.COM	
2011	SENIOR OPERATIONS MANAGER	MARK SIEBER	98909DWTYR2720W	GE AVIATION YAKIMA	2720 W WASHINGTON AVE	YAKIMA	YAKIMA	WA	98903	GE AVIATION YAKIMA	2720 W WASHINGTON AVE	YAKIMA	WA		98903	YES	NO	NO	NO	ROBERT CASE	5092485000	3728							336413						46.5733	-120.54582	009266511								GENERAL ELECTRIC CO (GE CO)	001367960	NO		
2011	SENIOR OPERATIONS MANAGER	MARK SIEBER	98909DWTYR2720W	GE AVIATION YAKIMA	2720 W WASHINGTON AVE	YAKIMA	YAKIMA	WA	98903	GE AVIATION YAKIMA	2720 W WASHINGTON AVE	YAKIMA	WA		98903	YES	NO	NO	NO	ROBERT CASE	5092485000	3728							336413						46.5733	-120.54582	009266511								GENERAL ELECTRIC CO (GE CO)	001367960	NO		
2011	VP	LAURA WONG	98108STTLB6333F	GENERAL BIODIESEL SEATTLE LLC	6333 1ST AVE S	SEATTLE	KING	WA	98108	GENERAL BIODIESEL SEATTLE LLC	6333 1ST AVE S	SEATTLE	WA		98108	YES	NO	NO	NO	LAURA WONG	2069321600	2869							325199	562119					47.545669	-122.334272	841181857								GENERAL BIODIESEL INC	824940485	NO	LAURA@GENERALBIODIESEL.COM	
2011	PLANT MANAGER	BRIAN J. HANSON	98221GNRLC655NT	GENERAL CHEMICAL LLC	8579 N TEXAS RD	ANACORTES	SKAGIT	WA	98221	GENERAL CHEMICAL LLC	8579 N TEXAS RD	ANACORTES	WA		98221	YES	NO	NO	NO	WILLIAM F. BLACK	3602991562	2819							325188						48.47835	-122.559461	072064418		WAD009270612						GENERAL CHEMICAL PERFORMANCE PRODUCTS LLC	072064418	NO	BBLACK@GENCHEMCORP.COM	
2011	PLANT MANAGER	BRIAN J. HANSON	98221GNRLC655NT	GENERAL CHEMICAL LLC	8579 N TEXAS RD	ANACORTES	SKAGIT	WA	98221	GENERAL CHEMICAL LLC	8579 N TEXAS RD	ANACORTES	WA		98221	YES	NO	NO	NO	WILLIAM F. BLACK	3602991562	2819							325188						48.47835	-122.559461	072064418		WAD009270612						GENERAL CHEMICAL PERFORMANCE PRODUCTS LLC	072064418	NO	BBLACK@GENCHEMCORP.COM	
2011	PLANT MANAGER	BRIAN J. HANSON	98221GNRLC655NT	GENERAL CHEMICAL LLC	8579 N TEXAS RD	ANACORTES	SKAGIT	WA	98221	GENERAL CHEMICAL LLC	8579 N TEXAS RD	ANACORTES	WA		98221	YES	NO	NO	NO	WILLIAM F. BLACK	3602991562	2819							325188						48.47835	-122.559461	072064418		WAD009270612						GENERAL CHEMICAL PERFORMANCE PRODUCTS LLC	072064418	NO	BBLACK@GENCHEMCORP.COM	
2011		MITCHELL JOHNSON	98409GNRLP4910B	GENERAL PLASTICS MANUFACTURING CO	4910 BURLINGTON WAY	TACOMA	PIERCE	WA	98409	GENERAL PLASTICS MANUFACTURING CO	PO BOX 9097	TACOMA	WA		98490	YES	NO	NO	NO	MITCH JOHNSON	2534735000	3089							326150						47.21318	-122.48781	009241548										NO		
2011		MITCHELL JOHNSON	98409GNRLP4910B	GENERAL PLASTICS MANUFACTURING CO	4910 BURLINGTON WAY	TACOMA	PIERCE	WA	98409	GENERAL PLASTICS MANUFACTURING CO	PO BOX 9097	TACOMA	WA		98490	YES	NO	NO	NO	MITCH JOHNSON	2534735000	3089							326150						47.21318	-122.48781	009241548										NO		
2011	PLANT MANAGER		98607JMSRVNE4TH	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	CLARK	WA	98607	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	WA		98607	YES	NO	NO	NO	NANCY VIUHKOLA	3608348484	2611	2621	2679					322121						45.58496	-122.40585	808215755								KOCH INDUSTRIES INC	006944334	NO	NANCY.VIUHKOLA@GAPAC.COM	
2011	PLANT MANAGER		98607JMSRVNE4TH	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	CLARK	WA	98607	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	WA		98607	YES	NO	NO	NO	NANCY VIUHKOLA	3608348484	2611	2621	2679					322121						45.58496	-122.40585	808215755								KOCH INDUSTRIES INC	006944334	NO	NANCY.VIUHKOLA@GAPAC.COM	
2011	PLANT MANAGER		98607JMSRVNE4TH	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	CLARK	WA	98607	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	WA		98607	YES	NO	NO	NO	NANCY VIUHKOLA	3608348484	2611	2621	2679					322121						45.58496	-122.40585	808215755								KOCH INDUSTRIES INC	006944334	NO	NANCY.VIUHKOLA@GAPAC.COM	
2011	PLANT MANAGER		98607JMSRVNE4TH	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	CLARK	WA	98607	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	WA		98607	YES	NO	NO	NO	NANCY VIUHKOLA	3608348484	2611	2621	2679					322121						45.58496	-122.40585	808215755								KOCH INDUSTRIES INC	006944334	NO	NANCY.VIUHKOLA@GAPAC.COM	
2011	PLANT MANAGER		98607JMSRVNE4TH	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	CLARK	WA	98607	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	WA		98607	YES	NO	NO	NO	NANCY VIUHKOLA	3608348484	2611	2621	2679					322121						45.58496	-122.40585	808215755								KOCH INDUSTRIES INC	006944334	NO	NANCY.VIUHKOLA@GAPAC.COM	
2011	PLANT MANAGER		98607JMSRVNE4TH	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	CLARK	WA	98607	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	WA		98607	YES	NO	NO	NO	NANCY VIUHKOLA	3608348484	2611	2621	2679					322121						45.58496	-122.40585	808215755								KOCH INDUSTRIES INC	006944334	NO	NANCY.VIUHKOLA@GAPAC.COM	
2011	PLANT MANAGER		98607JMSRVNE4TH	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	CLARK	WA	98607	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	WA		98607	YES	NO	NO	NO	NANCY VIUHKOLA	3608348484	2611	2621	2679					322121						45.58496	-122.40585	808215755								KOCH INDUSTRIES INC	006944334	NO	NANCY.VIUHKOLA@GAPAC.COM	
2011	PLANT MANAGER		98607JMSRVNE4TH	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	CLARK	WA	98607	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	WA		98607	YES	NO	NO	NO	NANCY VIUHKOLA	3608348484	2611	2621	2679					322121						45.58496	-122.40585	808215755								KOCH INDUSTRIES INC	006944334	NO	NANCY.VIUHKOLA@GAPAC.COM	
2011	PLANT MANAGER		98607JMSRVNE4TH	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	CLARK	WA	98607	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	WA		98607	YES	NO	NO	NO	NANCY VIUHKOLA	3608348484	2611	2621	2679					322121						45.58496	-122.40585	808215755								KOCH INDUSTRIES INC	006944334	NO	NANCY.VIUHKOLA@GAPAC.COM	
2011	PLANT MANAGER		98607JMSRVNE4TH	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	CLARK	WA	98607	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	WA		98607	YES	NO	NO	NO	NANCY VIUHKOLA	3608348484	2611	2621	2679					322121						45.58496	-122.40585	808215755								KOCH INDUSTRIES INC	006944334	NO	NANCY.VIUHKOLA@GAPAC.COM	
2011	PLANT MANAGER		98607JMSRVNE4TH	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	CLARK	WA	98607	GEORGIA-PACIFIC CONSUMER PRODUCTS (CAMAS) LLC	401 NE ADAMS ST	CAMAS	WA		98607	YES	NO	NO	NO	NANCY VIUHKOLA	3608348484	2611	2621	2679					322121						45.58496	-122.40585	808215755								KOCH INDUSTRIES INC	006944334	NO	NANCY.VIUHKOLA@GAPAC.COM	
