REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	REGULATORY COMPLIANCE MANAGER	THOMAS LOUISELL	9713WDCNCX261CR	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	YAMHILL	OR	97132	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	OR		97132	YES	NO	NO	NO	PAULA VOGEL	5035389471	3843							339114						45.31518	-122.95168	009617473										NO	PAULA.VOGEL@A-DEC.COM	
2011	SENIOR EHS MANAGER	SANDRA GALGANSKI	97220BNGFP19000	BOEING CO OF PORTLAND	19000 NE SANDY BLVD	GRESHAM	MULTNOMAH	OR	97230	BOEING CO OF PORTLAND	PO BOX 20487	PORTLAND	OR		972940487	YES	NO	NO	NO	SANDRA GALGANSKI	9715631581	3728							336413						45.54549	-122.46685	009256819								THE BOEING CO	009256819	NO	SANDRA.K.GALGANSKI@BOEING.COM	
2011	SENIOR EHS MANAGER	SANDRA GALGANSKI	97220BNGFP19000	BOEING CO OF PORTLAND	19000 NE SANDY BLVD	GRESHAM	MULTNOMAH	OR	97230	BOEING CO OF PORTLAND	PO BOX 20487	PORTLAND	OR		972940487	YES	NO	NO	NO	SANDRA GALGANSKI	9715631581	3728							336413						45.54549	-122.46685	009256819								THE BOEING CO	009256819	NO	SANDRA.K.GALGANSKI@BOEING.COM	
2011	SENIOR EHS MANAGER	SANDRA GALGANSKI	97220BNGFP19000	BOEING CO OF PORTLAND	19000 NE SANDY BLVD	GRESHAM	MULTNOMAH	OR	97230	BOEING CO OF PORTLAND	PO BOX 20487	PORTLAND	OR		972940487	YES	NO	NO	NO	SANDRA GALGANSKI	9715631581	3728							336413						45.54549	-122.46685	009256819								THE BOEING CO	009256819	NO	SANDRA.K.GALGANSKI@BOEING.COM	
2011	SENIOR EHS MANAGER	SANDRA GALGANSKI	97220BNGFP19000	BOEING CO OF PORTLAND	19000 NE SANDY BLVD	GRESHAM	MULTNOMAH	OR	97230	BOEING CO OF PORTLAND	PO BOX 20487	PORTLAND	OR		972940487	YES	NO	NO	NO	SANDRA GALGANSKI	9715631581	3728							336413						45.54549	-122.46685	009256819								THE BOEING CO	009256819	NO	SANDRA.K.GALGANSKI@BOEING.COM	
2011	REGION ENVIRONMENTAL ENGINEER	KATHY SPERLE	97501BSCSC3285S	BOISE CASCADE WOOD PRODUCTS LLC  MEDFORD OPERATIONS	3285 N PACIFIC HWY	MEDFORD	JACKSON	OR	97501	BOISE CASCADE WOOD PRODUCTS LLC  MEDFORD OPERATIONS	PO BOX 100	MEDFORD	OR		97501	YES	NO	NO	NO	RJ ROBERTS	5417766666	2436	2421						321212	221330					42.354991	-122.900671	170009265								MADISON DEARBORN & MANAGEMENT INVESTORS	170009265	NO	RJROBERTS@BC.COM	
2011	REGION ENVIRONMENTAL ENGINEER	KATHY SPERLE	97501BSCSC3285S	BOISE CASCADE WOOD PRODUCTS LLC  MEDFORD OPERATIONS	3285 N PACIFIC HWY	MEDFORD	JACKSON	OR	97501	BOISE CASCADE WOOD PRODUCTS LLC  MEDFORD OPERATIONS	PO BOX 100	MEDFORD	OR		97501	YES	NO	NO	NO	RJ ROBERTS	5417766666	2436	2421						321212	221330					42.354991	-122.900671	170009265								MADISON DEARBORN & MANAGEMENT INVESTORS	170009265	NO	RJROBERTS@BC.COM	
2011	REGION ENVIRONMENTAL ENGINEER	KATHY SPERLE	97501BSCSC3285S	BOISE CASCADE WOOD PRODUCTS LLC  MEDFORD OPERATIONS	3285 N PACIFIC HWY	MEDFORD	JACKSON	OR	97501	BOISE CASCADE WOOD PRODUCTS LLC  MEDFORD OPERATIONS	PO BOX 100	MEDFORD	OR		97501	YES	NO	NO	NO	RJ ROBERTS	5417766666	2436	2421						321212	221330					42.354991	-122.900671	170009265								MADISON DEARBORN & MANAGEMENT INVESTORS	170009265	NO	RJROBERTS@BC.COM	
2011	REGION ENVIRONMENTAL ENGINEER	BARTON BARLOW	97827LGNCM90SOU	BOISE CASCADE WOOD PRODUCTS LLC ELGIN COMPLEX	90 S 21ST ST	ELGIN	UNION	OR	97827	BOISE CASCADE WOOD PRODUCTS LLC ELGIN COMPLEX	1917 JACKSON AVE	LA GRANDE	OR		97850	YES	NO	NO	NO	BARTON G BARLOW	5419622057	2436	2421						321113	321212					45.564012	-117.932509	148069854								MADISON DEARBORN & MANAGEMENT INVESTORS	170009265	NO	BARTBARLOW@BC.COM	
2011	REGION ENVIRONMENTAL ENGINEER	BARTON BARLOW	97827LGNCM90SOU	BOISE CASCADE WOOD PRODUCTS LLC ELGIN COMPLEX	90 S 21ST ST	ELGIN	UNION	OR	97827	BOISE CASCADE WOOD PRODUCTS LLC ELGIN COMPLEX	1917 JACKSON AVE	LA GRANDE	OR		97850	YES	NO	NO	NO	BARTON G BARLOW	5419622057	2436	2421						321113	321212					45.564012	-117.932509	148069854								MADISON DEARBORN & MANAGEMENT INVESTORS	170009265	NO	BARTBARLOW@BC.COM	
2011	REGION ENVIRONMENTAL ENGINEER	KATHY SPERLE	97503BSCSC1155A	BOISE CASCADE WOOD PRODUCTS LLC EWP PLANT	1155 ANTELOPE RD	WHITE CITY	JACKSON	OR	975030400	BOISE CASCADE WOOD PRODUCTS LLC EWP PLANT	PO BOX 100	MEDFORD	OR		97501	YES	NO	NO	NO	RJ ROBERTS	5417766666	2439							321213						42.42736	-122.86844	170009265								MADISON DEARBORN & MANAGEMENT INVESTORS	170009265	NO	RJROBERTS@BC.COM	
2011	REGION ENVIRONMENTAL ENGINEER	BARTON BARLOW	97850SLNDCHWY82	BOISE CASCADE WOOD PRODUCTS LLC PARTICLEBOARD	62621 OREGON HWY 82	LA GRANDE	UNION	OR	97850	BOISE CASCADE WOOD PRODUCTS LLC PARTICLEBOARD	1917 JACKSON AVE	LA GRANDE	OR		97850	YES	NO	NO	NO	BARTON G BARLOW	5419622057	2493							321219						45.327702	-118.021347	148069854								MADISON DEARBORN & MANAGEMENT INVESTORS	170009265	NO	BARTBARLOW@BC.COM	
2011	REGION ENVIRONMENTAL ENGINEER	BARTON BARLOW	97850SLNDCHWY82	BOISE CASCADE WOOD PRODUCTS LLC PARTICLEBOARD	62621 OREGON HWY 82	LA GRANDE	UNION	OR	97850	BOISE CASCADE WOOD PRODUCTS LLC PARTICLEBOARD	1917 JACKSON AVE	LA GRANDE	OR		97850	YES	NO	NO	NO	BARTON G BARLOW	5419622057	2493							321219						45.327702	-118.021347	148069854								MADISON DEARBORN & MANAGEMENT INVESTORS	170009265	NO	BARTBARLOW@BC.COM	
2011	DISTRICT OPERATIONS MANAGER	WILLIAM JACOBS	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	TERRI MALONE	4259812535	5171							424710						45.591105	-122.777851	097200401								BP PRODUCTS NA INC	039596507	NO	TERRI.MALONE@BP.COM	
2011	DISTRICT OPERATIONS MANAGER	WILLIAM JACOBS	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	TERRI MALONE	4259812535	5171							424710						45.591105	-122.777851	097200401								BP PRODUCTS NA INC	039596507	NO	TERRI.MALONE@BP.COM	
2011	DISTRICT OPERATIONS MANAGER	WILLIAM JACOBS	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	TERRI MALONE	4259812535	5171							424710						45.591105	-122.777851	097200401								BP PRODUCTS NA INC	039596507	NO	TERRI.MALONE@BP.COM	
2011	DISTRICT OPERATIONS MANAGER	WILLIAM JACOBS	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	TERRI MALONE	4259812535	5171							424710						45.591105	-122.777851	097200401								BP PRODUCTS NA INC	039596507	NO	TERRI.MALONE@BP.COM	
2011	DISTRICT OPERATIONS MANAGER	WILLIAM JACOBS	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	TERRI MALONE	4259812535	5171							424710						45.591105	-122.777851	097200401								BP PRODUCTS NA INC	039596507	NO	TERRI.MALONE@BP.COM	
2011	DISTRICT OPERATIONS MANAGER	WILLIAM JACOBS	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	TERRI MALONE	4259812535	5171							424710						45.591105	-122.777851	097200401								BP PRODUCTS NA INC	039596507	NO	TERRI.MALONE@BP.COM	
2011	DISTRICT OPERATIONS MANAGER	WILLIAM JACOBS	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	TERRI MALONE	4259812535	5171							424710						45.591105	-122.777851	097200401								BP PRODUCTS NA INC	039596507	NO	TERRI.MALONE@BP.COM	
2011	DISTRICT OPERATIONS MANAGER	WILLIAM JACOBS	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	TERRI MALONE	4259812535	5171							424710						45.591105	-122.777851	097200401								BP PRODUCTS NA INC	039596507	NO	TERRI.MALONE@BP.COM	
2011	DISTRICT OPERATIONS MANAGER	WILLIAM JACOBS	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	TERRI MALONE	4259812535	5171							424710						45.591105	-122.777851	097200401								BP PRODUCTS NA INC	039596507	NO	TERRI.MALONE@BP.COM	
2011	DISTRICT OPERATIONS MANAGER	WILLIAM JACOBS	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	TERRI MALONE	4259812535	5171							424710						45.591105	-122.777851	097200401								BP PRODUCTS NA INC	039596507	NO	TERRI.MALONE@BP.COM	
2011	DISTRICT OPERATIONS MANAGER	WILLIAM JACOBS	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	TERRI MALONE	4259812535	5171							424710						45.591105	-122.777851	097200401								BP PRODUCTS NA INC	039596507	NO	TERRI.MALONE@BP.COM	
2011	DISTRICT OPERATIONS MANAGER	WILLIAM JACOBS	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	TERRI MALONE	4259812535	5171							424710						45.591105	-122.777851	097200401								BP PRODUCTS NA INC	039596507	NO	TERRI.MALONE@BP.COM	
2011	SAFETY, REGULATORY, AND QUALITY MANAGER	SUZANNE MILLER	97210GRTWS5700N	BRENNTAG PACIFIC INC	5700 NW FRONT ST	PORTLAND	MULTNOMAH	OR	97210	BRENNTAG PACIFIC INC	5700 NW FRONT ST	PORTLAND	OR		97210	YES	NO	NO	NO	SUZANNE MILLER	5109707540	5169							424690						45.56209	-122.73673	145245192								BRENNTAG NA INC	145245192	NO	SMILLER@BRENNTAG.COM	
2011	SAFETY, REGULATORY, AND QUALITY MANAGER	SUZANNE MILLER	97210GRTWS5700N	BRENNTAG PACIFIC INC	5700 NW FRONT ST	PORTLAND	MULTNOMAH	OR	97210	BRENNTAG PACIFIC INC	5700 NW FRONT ST	PORTLAND	OR		97210	YES	NO	NO	NO	SUZANNE MILLER	5109707540	5169							424690						45.56209	-122.73673	145245192								BRENNTAG NA INC	145245192	NO	SMILLER@BRENNTAG.COM	
2011	SAFETY, REGULATORY, AND QUALITY MANAGER	SUZANNE MILLER	97210GRTWS5700N	BRENNTAG PACIFIC INC	5700 NW FRONT ST	PORTLAND	MULTNOMAH	OR	97210	BRENNTAG PACIFIC INC	5700 NW FRONT ST	PORTLAND	OR		97210	YES	NO	NO	NO	SUZANNE MILLER	5109707540	5169							424690						45.56209	-122.73673	145245192								BRENNTAG NA INC	145245192	NO	SMILLER@BRENNTAG.COM	
2011	SAFETY, REGULATORY, AND QUALITY MANAGER	SUZANNE MILLER	97210GRTWS5700N	BRENNTAG PACIFIC INC	5700 NW FRONT ST	PORTLAND	MULTNOMAH	OR	97210	BRENNTAG PACIFIC INC	5700 NW FRONT ST	PORTLAND	OR		97210	YES	NO	NO	NO	SUZANNE MILLER	5109707540	5169							424690						45.56209	-122.73673	145245192								BRENNTAG NA INC	145245192	NO	SMILLER@BRENNTAG.COM	
2011	PRESIDENT	ANDREW POYNTER	97402BLKHN46NDA	BULK HANDLING SYSTEMS INC	460 N DANEBO AVE	EUGENE	LANE	OR	97402	BULK HANDLING SYSTEMS INC	460 N DANEBO AVE	EUGENE	OR		97402	YES	NO	NO	NO	CHRIS MCGINNIS	5414850999								332999						44.06384	-123.17818											NO	CHRISM@BHSEQUIP.COM	
2011	PRESIDENT	ANDREW POYNTER	97402BLKHN46NDA	BULK HANDLING SYSTEMS INC	460 N DANEBO AVE	EUGENE	LANE	OR	97402	BULK HANDLING SYSTEMS INC	460 N DANEBO AVE	EUGENE	OR		97402	YES	NO	NO	NO	CHRIS MCGINNIS	5414850999								332999						44.06384	-123.17818											NO	CHRISM@BHSEQUIP.COM	
2011	PRESIDENT	ANDREW POYNTER	97402BLKHN46NDA	BULK HANDLING SYSTEMS INC	460 N DANEBO AVE	EUGENE	LANE	OR	97402	BULK HANDLING SYSTEMS INC	460 N DANEBO AVE	EUGENE	OR		97402	YES	NO	NO	NO	CHRIS MCGINNIS	5414850999								332999						44.06384	-123.17818											NO	CHRISM@BHSEQUIP.COM	
2011	PRESIDENT	ANDREW POYNTER	97402BLKHN46NDA	BULK HANDLING SYSTEMS INC	460 N DANEBO AVE	EUGENE	LANE	OR	97402	BULK HANDLING SYSTEMS INC	460 N DANEBO AVE	EUGENE	OR		97402	YES	NO	NO	NO	CHRIS MCGINNIS	5414850999								332999						44.06384	-123.17818											NO	CHRISM@BHSEQUIP.COM	
2011	PRESIDENT	ANDREW POYNTER	97402BLKHN46NDA	BULK HANDLING SYSTEMS INC	460 N DANEBO AVE	EUGENE	LANE	OR	97402	BULK HANDLING SYSTEMS INC	460 N DANEBO AVE	EUGENE	OR		97402	YES	NO	NO	NO	CHRIS MCGINNIS	5414850999								332999						44.06384	-123.17818											NO	CHRISM@BHSEQUIP.COM	
2011	PRESIDENT & CEO	GARY CROSS	97217BLKTR11619	BULK TRANSPORTATION PORTLAND TERMINAL	11619 N FORCE AVE	PORTLAND	MULTNOMAH	OR	97217	BULK TRANSPORTATION PORTLAND TERMINAL	3032 S EL DORADO ST	STOCKTON	CA		952063459	YES	NO	NO	NO	ANDREW WOODS	9168025862	5169	4212	4213					424690						45.606847	-122.692395	051483683								BULK TRANSPORTATION		NO	AAWOODS@BULK-DTI.COM	
2011	PRESIDENT & CEO	GARY CROSS	97217BLKTR11619	BULK TRANSPORTATION PORTLAND TERMINAL	11619 N FORCE AVE	PORTLAND	MULTNOMAH	OR	97217	BULK TRANSPORTATION PORTLAND TERMINAL	3032 S EL DORADO ST	STOCKTON	CA		952063459	YES	NO	NO	NO	ANDREW WOODS	9168025862	5169	4212	4213					424690						45.606847	-122.692395	051483683								BULK TRANSPORTATION		NO	AAWOODS@BULK-DTI.COM	
2011	PRESIDENT & CEO	GARY CROSS	97217BLKTR11619	BULK TRANSPORTATION PORTLAND TERMINAL	11619 N FORCE AVE	PORTLAND	MULTNOMAH	OR	97217	BULK TRANSPORTATION PORTLAND TERMINAL	3032 S EL DORADO ST	STOCKTON	CA		952063459	YES	NO	NO	NO	ANDREW WOODS	9168025862	5169	4212	4213					424690						45.606847	-122.692395	051483683								BULK TRANSPORTATION		NO	AAWOODS@BULK-DTI.COM	
2011	PRESIDENT & CEO	GARY CROSS	97217BLKTR11619	BULK TRANSPORTATION PORTLAND TERMINAL	11619 N FORCE AVE	PORTLAND	MULTNOMAH	OR	97217	BULK TRANSPORTATION PORTLAND TERMINAL	3032 S EL DORADO ST	STOCKTON	CA		952063459	YES	NO	NO	NO	ANDREW WOODS	9168025862	5169	4212	4213					424690						45.606847	-122.692395	051483683								BULK TRANSPORTATION		NO	AAWOODS@BULK-DTI.COM	
2011	PRESIDENT & CEO	GARY CROSS	97217BLKTR11619	BULK TRANSPORTATION PORTLAND TERMINAL	11619 N FORCE AVE	PORTLAND	MULTNOMAH	OR	97217	BULK TRANSPORTATION PORTLAND TERMINAL	3032 S EL DORADO ST	STOCKTON	CA		952063459	YES	NO	NO	NO	ANDREW WOODS	9168025862	5169	4212	4213					424690						45.606847	-122.692395	051483683								BULK TRANSPORTATION		NO	AAWOODS@BULK-DTI.COM	
2011	PRESIDENT & CEO	GARY CROSS	97217BLKTR11619	BULK TRANSPORTATION PORTLAND TERMINAL	11619 N FORCE AVE	PORTLAND	MULTNOMAH	OR	97217	BULK TRANSPORTATION PORTLAND TERMINAL	3032 S EL DORADO ST	STOCKTON	CA		952063459	YES	NO	NO	NO	ANDREW WOODS	9168025862	5169	4212	4213					424690						45.606847	-122.692395	051483683								BULK TRANSPORTATION		NO	AAWOODS@BULK-DTI.COM	
2011	CONTROLLER	ERIC DURRIN	97202BLLSY3722S	BULLSEYE GLASS CO INC	3722 SE 21ST AVE	PORTLAND	MULTNOMAH	OR	97202	BULLSEYE GLASS CO INC	3722 SE 21ST AVE	PORTLAND	OR		97202	YES	NO	NO	NO	ERIC E. DURRIN	5032328887	3211							327211						45.49605	-122.64467	076396332										NO	ERICDURRIN@BULLSEYEGLASS.COM	
2011	CONTROLLER	ERIC DURRIN	97202BLLSY3722S	BULLSEYE GLASS CO INC	3722 SE 21ST AVE	PORTLAND	MULTNOMAH	OR	97202	BULLSEYE GLASS CO INC	3722 SE 21ST AVE	PORTLAND	OR		97202	YES	NO	NO	NO	ERIC E. DURRIN	5032328887	3211							327211						45.49605	-122.64467	076396332										NO	ERICDURRIN@BULLSEYEGLASS.COM	
2011	OWNER	JIM CALCAGNO	97009CLCGN274SE	CALCAGNO FOUNDRY	27400 SE HWY 212	BORING	CLACKAMAS	OR	97009	CALCAGNO FOUNDRY	35675 SE DUNN RD	BORING	OR		97009	YES	NO	NO	NO	JIM CALCAGNO	5036635840	3366							331525	331512	331524				45.42795	-122.38117	967830332										NO		
2011	OPERATIONS MANAGER	DAVID TICKLE	97217CMCMF6840N	CAMCO MANUFACTURING INC	6840 N FATHOM ST BLDGS F&G	PORTLAND	MULTNOMAH	OR	972173962	CAMCO MANUFACTURING INC	6840 N FATHOM ST BLDGS F&G	PORTLAND	OR		97217-3962	YES	NO	NO	NO	ROGER WALKER	5032831764	2899							325998						45.571882	-122.717687	043712561								CAMCO MANUFACTURING INC		NO	ROGERW@CAMCO.NET	
2011	PLANT MANAGER	DONALD PARIS	97503MCMPN8124P	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	JACKSON	OR	97503	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	OR		97503	YES	NO	NO	NO	LEE BIRMINGHAM	5418317286	3861	2672						325992						42.43486	-122.88337	793169512								ONEX CORP		NO		
2011	PLANT MANAGER	DONALD PARIS	97503MCMPN8124P	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	JACKSON	OR	97503	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	OR		97503	YES	NO	NO	NO	LEE BIRMINGHAM	5418317286	3861	2672						325992						42.43486	-122.88337	793169512								ONEX CORP		NO		
2011	PLANT MANAGER	DONALD PARIS	97503MCMPN8124P	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	JACKSON	OR	97503	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	OR		97503	YES	NO	NO	NO	LEE BIRMINGHAM	5418317286	3861	2672						325992						42.43486	-122.88337	793169512								ONEX CORP		NO		
2011	PLANT MANAGER	DONALD PARIS	97503MCMPN8124P	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	JACKSON	OR	97503	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	OR		97503	YES	NO	NO	NO	LEE BIRMINGHAM	5418317286	3861	2672						325992						42.43486	-122.88337	793169512								ONEX CORP		NO		
2011	PLANT MANAGER	DONALD PARIS	97503MCMPN8124P	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	JACKSON	OR	97503	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	OR		97503	YES	NO	NO	NO	LEE BIRMINGHAM	5418317286	3861	2672						325992						42.43486	-122.88337	793169512								ONEX CORP		NO		
2011	PLANT MANAGER	DONALD PARIS	97503MCMPN8124P	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	JACKSON	OR	97503	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	OR		97503	YES	NO	NO	NO	LEE BIRMINGHAM	5418317286	3861	2672						325992						42.43486	-122.88337	793169512								ONEX CORP		NO		
2011	PLANT MANAGER	DONALD PARIS	97503MCMPN8124P	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	JACKSON	OR	97503	CARESTREAM HEALTH INC	8124 PACIFIC AVE	WHITE CITY	OR		97503	YES	NO	NO	NO	LEE BIRMINGHAM	5418317286	3861	2672						325992						42.43486	-122.88337	793169512								ONEX CORP		NO		
2011	SENIOR V.P. MANUFACTURING OPERATIONS	KEN SAITO	97268CRLTN3901S	CARLTON SAWCHAIN	3901 SE NAEF RD	MILWAUKIE	CLACKAMAS	OR	97268	CARLTON SAWCHAIN	PO BOX 22127	PORTLAND	OR		972692127	YES	NO	NO	NO	JASON SMITH	5036534228	3499							332999						45.40087	-122.62257			CARTON CO						BLOUNT INC	058638040	NO	JASON.SMITH@BLOUNT.COM	
2011	SENIOR V.P. MANUFACTURING OPERATIONS	KEN SAITO	97268CRLTN3901S	CARLTON SAWCHAIN	3901 SE NAEF RD	MILWAUKIE	CLACKAMAS	OR	97268	CARLTON SAWCHAIN	PO BOX 22127	PORTLAND	OR		972692127	YES	NO	NO	NO	JASON SMITH	5036534228	3499							332999						45.40087	-122.62257			CARTON CO						BLOUNT INC	058638040	NO	JASON.SMITH@BLOUNT.COM	
2011	SENIOR V.P. MANUFACTURING OPERATIONS	KEN SAITO	97268CRLTN3901S	CARLTON SAWCHAIN	3901 SE NAEF RD	MILWAUKIE	CLACKAMAS	OR	97268	CARLTON SAWCHAIN	PO BOX 22127	PORTLAND	OR		972692127	YES	NO	NO	NO	JASON SMITH	5036534228	3499							332999						45.40087	-122.62257			CARTON CO						BLOUNT INC	058638040	NO	JASON.SMITH@BLOUNT.COM	
2011	SENIOR V.P. MANUFACTURING OPERATIONS	KEN SAITO	97268CRLTN3901S	CARLTON SAWCHAIN	3901 SE NAEF RD	MILWAUKIE	CLACKAMAS	OR	97268	CARLTON SAWCHAIN	PO BOX 22127	PORTLAND	OR		972692127	YES	NO	NO	NO	JASON SMITH	5036534228	3499							332999						45.40087	-122.62257			CARTON CO						BLOUNT INC	058638040	NO	JASON.SMITH@BLOUNT.COM	
2011	PRESIDENT	ROBERT CODE	97140CSLDC14200	CASCADE COLUMBIA DISTRIBUTION	14200 SW TUALATIN-SHERWOOD RD	SHERWOOD	WASHINGTON	OR	971409706	CASCADE COLUMBIA DISTRIBUTION	14200 SW TUALATIN-SHERWOOD RD	SHERWOOD	OR		97140-9706	YES	NO	NO	NO	ROBERT C. CODE	2062826334	5169							424690						45.36793	-122.82117	027417807								CASCADE COLUMBIA DISTRIBUTION		NO	BOBC@CASCADECOLUMBIA.COM	
2011	PRESIDENT	ROBERT CODE	97140CSLDC14200	CASCADE COLUMBIA DISTRIBUTION	14200 SW TUALATIN-SHERWOOD RD	SHERWOOD	WASHINGTON	OR	971409706	CASCADE COLUMBIA DISTRIBUTION	14200 SW TUALATIN-SHERWOOD RD	SHERWOOD	OR		97140-9706	YES	NO	NO	NO	ROBERT C. CODE	2062826334	5169							424690						45.36793	-122.82117	027417807								CASCADE COLUMBIA DISTRIBUTION		NO	BOBC@CASCADECOLUMBIA.COM	
2011	PLANT MANAGER	TIMOTHY NAGEL	97060CSCDC2201N	CASCADE CORP	2201 NE 201ST AVE	FAIRVIEW	MULTNOMAH	OR	970249718	CASCADE CORP	PO BOX 20187	PORTLAND	OR		972940187	YES	NO	NO	NO	TIM NAGEL	5036696305	3537							333924						45.53875	-122.45667	009031378								CASCADE CORP		NO	TNAGEL@CASCORP.COM	
2011	PLANT MANAGER	TIMOTHY NAGEL	97060CSCDC2201N	CASCADE CORP	2201 NE 201ST AVE	FAIRVIEW	MULTNOMAH	OR	970249718	CASCADE CORP	PO BOX 20187	PORTLAND	OR		972940187	YES	NO	NO	NO	TIM NAGEL	5036696305	3537							333924						45.53875	-122.45667	009031378								CASCADE CORP		NO	TNAGEL@CASCORP.COM	
